,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper
0,4100.522431974155,3604.3860816144356,4646.230471271001
1,4008.941931619751,3522.224955876688,4559.219288489615
2,4081.8637944973516,3525.8379379723456,4585.629604501585
3,4126.816023484342,3644.46133235358,4648.949054876679
4,4197.083500357247,3621.7082305383597,4701.388604306645
5,4158.942575985762,3663.2781840665893,4665.050845789895
6,4106.152389779564,3659.5720920451645,4657.270517322159
7,4063.773666052431,3597.3037811309255,4578.203085424636
8,4084.809785458709,3532.231766812233,4583.173688496891
9,4231.965415407178,3738.4461091049143,4768.04606219522
10,3845.451021740605,3395.4854350531014,4320.003785003382
11,4067.9910096123344,3596.5147549179214,4578.481511136911
12,4216.261400607735,3719.0753814613977,4769.353989415768
13,4252.222622053654,3733.0408078029345,4800.7754496355465
14,4068.246688057673,3550.446479724469,4575.814849274841
15,3995.402783002816,3522.3581750296225,4489.398428381085
16,4071.494445566036,3541.5575632698933,4578.7718254084175
17,4180.1019402745105,3632.384915066424,4696.3877324377145
18,4079.0112541883204,3541.7101210132023,4579.585546375478
19,4193.101643349394,3623.121419186947,4700.778350896539
20,4064.9120119434388,3597.1201776440685,4578.270577789918
21,4359.517058520873,3829.77737318764,4924.685138709218
22,4147.745586934158,3644.770847722835,4648.9964308677145
23,3937.6563387627116,3465.0668264002225,4418.824209587333
24,4089.7617918088663,3627.2988112448306,4583.974981317685
25,4022.7844759033055,3549.9862393903827,4534.405942214874
26,4282.051017968484,3784.5904180048356,4816.273570766915
27,4212.753484066124,3695.7333228600473,4767.109677925418
28,4357.459289764554,3826.6779797580084,4930.687366886464
29,4256.547418379648,3735.568711154921,4769.926337978136
30,3966.609039280811,3506.3001701037924,4463.917837543069
31,4054.9796738852774,3596.8384262695436,4542.468085062394
32,4516.847426493705,3965.8312785116277,5029.451224646623
33,4056.5816840453554,3571.3587650950644,4546.984055422565
34,3921.582807202822,3464.254935495268,4419.097123446473
35,3977.5853679577076,3452.654101694839,4465.09453411002
36,4161.625478042551,3675.3722068049374,4661.088171061435
37,4151.180586806145,3641.0213060476776,4659.315217526981
38,4147.855139043773,3641.6393591289493,4650.772816145494
39,4146.399464464581,3635.6688592955943,4654.330668303729
40,4139.3143256552885,3643.018153060392,4675.705982622231
41,4008.4682625821356,3557.734938346737,4572.495074601455
42,4157.554493474614,3675.548207580245,4660.3553604178
43,4087.1927884073084,3531.3697406527713,4583.5459020807875
44,4015.218905108744,3527.8327543930136,4532.2357103165095
45,4033.3356029265638,3548.7147216237536,4563.539522026694
46,4044.3584744592404,3552.870208467727,4540.626886051259
47,3986.4353569562113,3449.299721409856,4466.459380762915
48,4108.645074527814,3623.4160149763215,4684.978364154243
49,4142.342196532293,3639.4278473633517,4680.522332557538
50,3925.233780862832,3460.853531359089,4450.3011023108465
51,3843.725429286434,3374.78854754765,4317.7158940799645
52,4169.125465708826,3674.3736508357897,4695.63837382082
53,4308.496785066112,3722.941638904545,4819.01213244784
54,4288.258699606846,3718.1014851647637,4819.584032182035
55,4043.083947931416,3550.1055940323163,4542.480165451782
56,4050.782831000709,3561.9812871695794,4548.090621296451
57,3980.9349075263376,3512.302209049899,4462.931854979003
58,4064.26971831364,3597.226444683109,4578.231799257334
59,4136.144997897645,3643.450389511249,4675.987478811213
60,4254.752247260082,3735.8663968394344,4769.735825403044
61,4090.775287086362,3537.3681324794125,4581.353447557157
62,3994.116971869569,3529.801228038537,4535.449205388594
63,4371.987233465027,3831.243301580181,4892.5663661791705
64,4003.7352967280804,3533.627548229154,4534.502961952169
65,4222.184741455369,3762.52830937253,4805.473719389104
66,4193.958072379979,3622.830222453144,4700.904135546364
67,4095.0345122103777,3622.809378399552,4650.421748356248
68,4169.053986942193,3674.387384344981,4695.635118019973
69,4094.991464687034,3616.7077363994713,4643.083932852266
70,4138.496573297994,3643.1338860693845,4675.769784851649
71,3895.3344085363656,3435.4267441774145,4415.158244288547
72,3822.4784757593857,3374.7573148059223,4309.999851806663
73,4019.8155176018113,3550.244747981952,4534.222543356597
74,3913.632910965895,3436.0608795222256,4420.410857236582
75,4241.5574287485115,3740.9166966668504,4791.794717287864
76,4086.7715428713027,3531.5263168050014,4583.4782981884755
77,4069.104705591457,3596.2566756964247,4578.56799859866
78,4154.803145223528,3688.9860919117546,4657.78313420509
79,4188.491643001954,3696.7160023523024,4694.525507898177
80,3976.4199731680455,3445.5891574610205,4467.65908029352
81,4605.150501162923,4004.9106201648488,5144.752060570098
82,3937.0352533611153,3462.1997845497567,4420.428698993737
83,4211.525852065428,3696.310700002358,4766.357972094795
84,4168.021389680038,3674.5766476062227,4695.590432528038
85,3890.8611126842184,3445.1652606370717,4357.925385183584
86,4007.512699507023,3559.314615931775,4572.4239416384735
87,4037.3323132278815,3551.145168355846,4533.90847835881
88,4028.284666612517,3552.4858736270066,4559.149975171995
89,4052.2343320946075,3583.4797091506985,4544.0155819033125
90,4026.398080946307,3549.6119752413774,4564.40764959243
91,4137.239571089362,3640.1449191601832,4680.936863815621
92,4069.8760757651967,3596.0657592952184,4578.631071516534
93,4424.934285617564,3829.443461976318,4938.011008659554
94,4291.553665482349,3743.161192512007,4811.3655348824195
95,4257.28380918023,3732.247239168589,4771.880771654391
96,4165.151359293656,3675.013383861261,4695.4893200553
97,3962.1469544344186,3496.8223486026145,4466.302946575451
98,4010.7551717226015,3571.1679083762806,4568.123599034861
99,4040.4524036290836,3550.5949423471106,4534.260690750542
