,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0
0,527.0,480.0,953.0,1376.0,1398.0,1596.0,1448.0,2331.0,1253.0,2167.0,2096.0,1730.0,3188.0,3187.0,2627.0,3372.0,3747.0,3461.0,3966.0,4521.0,4739.0,3995.0,4907.0,6354.0,5347.0,4658.0,4634.0,8696.0,4881.0,4928.0,4515.0,5615.0,7548.0,6267.0,7253.0,6329.0,6119.0,6859.0,7419.0,9590.0,10290.0,7813.0,10640.0,9302.0,9397.0,10171.0,6831.0,9373.0,9925.0,8625.0,8844.0,8914.0,8028.0,10855.0,12762.0,12804.0,11886.0,13215.0,8316.0,11420.0,9726.0,12102.0,13540.0,9417.0,18434.0,11775.0,15243.0,15917.0,14684.0,12701.0,15803.0,14807.0,11823.0,15041.0,16673.0,15445.0,12330.0,17682.0,16331.0,17668.0,17659.0,18363.0,19102.0,19970.0,18847.0,17796.0,16594.0,18573.0,21460.0,19091.0,16401.0,10759.0,21521.0,16341.0,15903.0,20930.0,13283.0,16545.0,18396.0,19476.0
