,19,20,21,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03773584905660377,0.16228070175438597,0.25263157894736843,0.33204633204633205,0.45614035087719296,0.4620770128354726,0.5282485875706214,0.5561056105610561,0.45454545454545453,0.7239263803680982,0.6436781609195402,0.7633136094674556,0.8360655737704918,1.0,0.7866666666666666,0.7483443708609272,0.6379310344827587,0.5405405405405406,0.40625,0.29646017699115046,0.20238095238095238,0.10801963993453355,0.0851063829787234,0.028423772609819122,0.029914529914529916,0.012681159420289856,0.006134969325153374,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
