,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0
0,536.0,659.0,927.0,1000.0,1231.0,1472.0,2456.0,1493.0,1092.0,2722.0,2256.0,2850.0,3157.0,2314.0,3379.0,4552.0,3130.0,2480.0,3800.0,2490.0,4780.0,4658.0,5425.0,4955.0,4693.0,4184.0,7916.0,4116.0,7884.0,7312.0,5020.0,5184.0,4681.0,6214.0,6927.0,7884.0,9824.0,8235.0,6239.0,9805.0,8094.0,7501.0,7015.0,9469.0,10210.0,8209.0,8611.0,11576.0,7675.0,10550.0,8404.0,11446.0,12831.0,7069.0,6234.0,8439.0,11842.0,12792.0,13394.0,16473.0,13681.0,12248.0,14044.0,16240.0,18627.0,10353.0,11040.0,16492.0,10162.0,8974.0,15642.0,13827.0,9840.0,11478.0,14249.0,18996.0,9724.0,11429.0,14853.0,16911.0,13336.0,10323.0,18040.0,17145.0,17401.0,10926.0,16858.0,14006.0,12092.0,20643.0,26032.0,21532.0,17496.0,20247.0,21330.0,22571.0,15859.0,19864.0,18239.0,20663.0
