,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,2,31,4,33,42,68,544,437,263,256,31,56,40,15,12,42,60,76,132,89,101,18,215,85,206,77,198,401,639,61,65,286,214,70,71,268,299,361,507,245,498,737,612,593,925,1182,1672,1012,615,554,537,530,780,640,568,606,891,974,733,887,1166,1032,603,1104,840,1779,1621,1954,2059,1858,1886,2019,1961,1990,1819,1921,2358,1890,2598,3902,2782,3537,3188,3789,4648,2235,2859,2381,369
