,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0
0,649.0,718.0,991.0,901.0,1383.0,869.0,2083.0,1723.0,2687.0,3116.0,2536.0,2875.0,3566.0,4228.0,3996.0,4491.0,3367.0,4771.0,3517.0,3255.0,3224.0,4238.0,2679.0,5758.0,6843.0,6733.0,4369.0,2649.0,7142.0,6280.0,5618.0,8286.0,5126.0,6640.0,6573.0,6828.0,5543.0,2528.0,9233.0,12110.0,6933.0,9196.0,7553.0,9571.0,10143.0,8129.0,10527.0,10186.0,10241.0,9455.0,11494.0,7653.0,6868.0,11206.0,12286.0,11785.0,10568.0,10075.0,11454.0,11494.0,10749.0,11586.0,11698.0,13619.0,10537.0,8974.0,13524.0,11576.0,11302.0,14111.0,13022.0,14611.0,20424.0,14868.0,13630.0,18550.0,13707.0,16581.0,20611.0,18108.0,10979.0,18583.0,17290.0,15672.0,16886.0,16716.0,19247.0,14444.0,25569.0,21688.0,16367.0,18336.0,15751.0,22265.0,20388.0,14572.0,18959.0,13210.0,17811.0,19383.0
