,17,18,19,20,23,24,25,26,27,28,29,30,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.01680672268907563,0.10112359550561797,0.06315789473684211,0.2786885245901639,0.34615384615384615,0.3787878787878788,0.43548387096774194,0.7195767195767195,0.8253012048192772,0.9008474576271186,0.9695872556118754,0.9854014598540146,0.9882747068676717,0.9736842105263158,0.9838337182448037,0.9471698113207547,0.9851694915254238,0.987719298245614,0.9775700934579439,0.9757462686567164,0.9773156899810964,0.9564315352697096,0.9480916030534351,0.9078282828282829,0.883054892601432,0.8043478260869565,0.8086253369272237,0.8701110574601642,0.8525714285714285,0.8283636363636364,0.8227474150664698,0.8012244897959183,0.7776456599286563,0.7468160978094753,0.7157601115760112,0.654855039116429,0.31735620585267404,0.1474147414741474,0.027181688125894134,0.014829142488716958,0.0035587188612099642
