,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,75.0,,,,,,,4.645329424733141,1.0,17.50438872680115,3.8461931948772663,1.0,13.682630726348014,9,0.36619718309859156,,,,,,
1,76.0,,,,,,,1.082899916401348,1.0,6.630948501130873,1.0,1.0,4.778502881329935,9,0.3524590163934426,,,,,,
2,77.0,,,,,,,2.8273251578331866,1.0,9.47347589146476,3.5044953846494704,1.0,8.814984247925024,9,0.3897550111358575,,,,,,
3,78.0,,,,,,,2.077993595093788,1.0,9.823740862401124,1.926573487738597,1.0,8.31983668427178,9,0.42399049881235157,,,,,,
4,79.0,638.4709899339049,211.5311939483973,1806.218059471993,1102.753157401654,350.8336103421768,7377.770884937277,1.0,1.0,1.9737741912460829,1.0,1.0,1.9178447790179811,9,0.4510050251256281,1415.6626963437,469.0218116515996,4004.8734689128314,2445.1017083334727,777.8929076110662,16358.511488607444
5,80.0,548.6419522289352,169.93404574293555,1241.2843239264764,1014.9303174225,244.53632931071257,21326.609795938613,1.0261550364683334,1.0,4.587996743895098,1.0,1.0,4.158360021534681,9,0.427307206068268,1283.9520242990764,397.6858881143847,2904.89911309421,2375.177162962123,572.2728890082061,49909.31464079126
6,81.0,364.58227538698776,143.78710309523808,704.8362796916341,654.3603772041562,230.89921529206788,10817.367956564454,1.0,1.0,1.7957258519995103,1.0,1.0,2.219646511037314,9,0.4111731843575419,886.6878708460707,349.69961214738606,1714.2077997935123,1591.447113037282,561.5619502347846,26308.544350883658
7,82.0,300.48670182287384,170.92504801818495,562.4456708290702,313.776101728557,184.4120723474728,792.5109346203379,1.0,1.0,5.590319664903783,1.0,1.0,5.73845735082799,9,0.42830188679245285,701.5768809080314,399.07610330237014,1313.1991433454061,732.6049952252653,430.565631472073,1850.3559266466038
8,83.0,295.18841998882453,173.3053597346487,564.0135583319078,263.5308201289665,172.26950152144667,486.2795605110515,1.3359354129813952,1.0,4.417579000821773,1.2359138205601805,1.0,4.370907248691348,9,0.41076487252124644,718.6311190072763,421.90891025055856,1373.0812833873342,641.5612379691393,419.38713129014263,1183.8392059338014
9,84.0,275.1389109808389,161.22962258963048,526.8550671647884,248.61775428779208,149.98410788261484,400.6511037458192,1.0,1.0,4.8987678169441216,1.005561630964413,1.0,4.227987988720105,9,0.5142857142857142,534.9923269071868,313.5020439242815,1024.4404083759775,483.42341111515134,291.6357653273067,779.043812839093
10,85.0,324.0065261678216,188.07716641729053,622.4855543899446,359.9293370885224,197.16256195590697,625.589577515848,1.1379692654335636,1.0,4.013648117288176,1.3133680853299974,1.0,5.382205511522169,9,0.5101289134438306,635.1463671809644,368.6855644931002,1220.2514658257758,705.5654514045764,386.49556368973816,1226.3362476213192
11,86.0,570.5819925623086,244.09578705747515,1095.988107902579,678.753711259928,296.3089010653304,2450.0494414637783,1.1311266329742358,1.0,4.164346316674393,1.1358593179095018,1.0,4.358144506195721,9,0.5274566473988439,1081.7609283647057,462.77886203773375,2077.8733442974926,1286.8426525804662,561.7692042115306,4645.025242446396
12,87.0,841.6457720598664,289.9410964888416,1500.538080330634,1126.8686767430663,437.1477283420836,6947.420981556835,1.0,1.0,2.5549311584147625,1.0,1.0,2.588641646296542,9,0.5149863760217984,1634.3068695554018,563.0073143460575,2913.7432565150407,2188.15240404606,848.8529963044691,13490.494710218825
13,88.0,944.902859203316,347.6306944741137,1613.5310386197752,1417.8658389887091,607.3185730588707,6396.416727929985,1.0,1.0,1.8068383634963765,1.0,1.0,1.7053894853094775,9,0.5608308605341247,1684.8267912778701,619.8494393533138,2877.036825475472,2528.1523160803963,1082.8907889991503,11405.250991070925
14,89.0,1192.632353906689,441.8843797216434,2228.6900446019267,1829.1964274361928,737.7843805497308,13026.372865722096,1.0344607587653931,1.0,2.295340558836957,1.0322501370671804,1.0,2.2780286086724657,9,0.5729166666666666,2081.6855631825847,771.289099150505,3890.077168759727,3192.7792187977184,1287.7691005958939,22736.941729260387
15,90.0,1888.2567473600104,632.0986984457825,3670.6647587695143,2737.6724243343715,954.5014182662798,19982.596467296727,1.0,1.0,2.366310989665157,1.0,1.0,2.448770240749748,9,0.6222791293213829,3034.420822403638,1015.7800071731607,5898.743161726318,4399.428319763671,1533.879851164536,32111.950290038567
16,91.0,1813.1187655087533,620.3167530994771,3496.4802729863504,2925.148331100934,1263.135550312508,46657.87985927974,1.0539019240972407,1.0,3.0109909958882644,1.0585521148198578,1.0,3.144997976868718,9,0.6145104895104895,2950.5090579545003,1009.4485996384094,5689.862634845498,4760.127582901093,2055.515034932446,75926.90548935423
17,92.0,2402.2549922934345,815.2545893529115,5252.368426859901,4414.309542432884,1164.3460365329286,31274.729737488586,1.0,1.0,2.454051976221842,1.0,1.0,2.378827683891876,9,0.6111111111111112,3930.9627146619832,1334.0529643956731,8594.784698498019,7223.415614890173,1905.2935143266102,51176.830479526776
