,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,42.0,,,,,,,1.0038172038025324,1.0,3.669537160043334,1.233697695430347,1.0,4.014610558479638,9,7.05,,,,,,
1,43.0,,,,,,,1.0,1.0,4.214319392410658,1.0,1.0,3.6859049907538375,9,5.305555555555555,,,,,,
2,44.0,,,,,,,1.0,1.0,4.088715436741264,1.0,1.0,4.66654073837245,9,9.941176470588236,,,,,,
3,45.0,,,,,,,1.0,1.0,3.602738820399516,1.0,1.0,3.06535781471841,9,8.311111111111112,,,,,,
4,46.0,753.912871739768,232.1967373243293,1957.7766804798732,1719.2700503123374,292.13337009652304,17773.06279251427,1.0,1.0,4.4658025880247125,1.0,1.0,3.86080124066704,9,6.171428571428572,122.16180792079574,37.624471325701506,317.23233248516465,278.5854248191287,47.33642571008475,2879.8944339722193
5,47.0,1144.0796716887917,377.2005995487064,2757.507616765169,1752.5096537276363,308.16562149014754,16991.63035838541,1.0,1.0,6.699605058846823,1.0,1.0,3.5278227619459432,9,4.4655172413793105,256.20316972181433,84.46963233137055,617.5113581945167,392.4538992903587,69.01006195532261,3805.075524271636
6,48.0,875.8515371015358,285.555958751488,2043.4717266249315,1107.3927133140364,690.1085669302257,2538.3618710176406,1.2725982548533077,1.0,4.923337911848789,1.0,1.0,4.318744600510936,9,3.8421052631578947,227.9613589716326,74.32278378463386,531.8625041900507,288.2255007255711,179.61729824211355,660.6695280730845
7,49.0,1361.894600028552,407.07137154901744,3295.189588699814,,,,1.0,1.0,2.099210061182102,1.0,1.0,1.809787364410606,9,2.3636363636363638,576.1861769351566,172.22250334766122,1394.118672142229,,,
8,50.0,611.6926151521532,235.28764057151523,1940.691552582152,1957.7792969709544,1957.7792969709544,1957.7792969709544,1.0,1.0,3.275449943646677,1.0,1.0,2.295878650981745,9,5.6571428571428575,108.12748247639071,41.59124959597491,343.0515370726026,346.0720979494111,346.0720979494111,346.0720979494111
9,51.0,611.0673799460552,289.99603897884055,1360.065423631998,948.2833794379457,533.1822517336798,2406.48311769549,1.0,1.0,2.6331681989266147,1.0,1.0,1.628373963569896,9,3.658536585365854,167.02508385192175,79.26558398754975,371.7512157927461,259.1974570463718,145.73648214053912,657.7720521701006
10,52.0,2129.0283162696965,670.258106766308,4521.8558256787965,,,,1.0,1.0,4.754417363892856,1.0,1.0,3.749550930085349,9,6.5,327.5428178876456,103.11663181020123,695.6701270275072,,,
11,53.0,,,,,,,1.086757250328769,1.0,4.314169935035642,1.0,1.0,3.586951375773096,9,3.473684210526316,,,,,,
12,54.0,,,,,,,1.4311975860537125,1.0,5.686952219142212,1.0,1.0,4.509006161462541,9,4.769230769230769,,,,,,
13,55.0,,,,,,,2.6702654846737657,1.0,8.377580741144957,1.0,1.0,6.588224828663616,9,3.6551724137931036,,,,,,
14,56.0,,,,,,,1.8572136681828797,1.0,7.4071650362592765,1.0,1.0,4.662100394081798,9,3.4,,,,,,
