,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009021199819576004,0.0018726591760299626,0.00028169014084507044,0.001232741617357002,0.006190095846645367,0.02086137281292059,0.03618361836183619,0.09101516919486581,0.12257893340408596,0.22613531047265986,0.37582005623242737,0.47525,0.6442396313364055,0.6973355537052456,0.818710929079543,0.823062381852552,0.831151832460733,0.8929567642956764,0.9354615915892871,0.960143159264682,0.9704502814258912,0.9770709227829606,0.9769668377965867,0.964297048556014,0.9638805970149253,0.9768958185683912,0.9835264712565326,0.9774222222222222,0.9549597855227882,0.9246175243393602,0.885989010989011,0.8264872521246459,0.7175896456609379,0.582057740747917,0.3568957738005715,0.1857385039203221,0.08673398810347213,0.045401308990699274,0.015473380540257016,0.008574150523975865,0.004895352962043278,0.002159267576438072,0.00048520135856380397,0.0004972650422675286,0.00026763013515321824,0.0001792864399689237,0.00012845215157353886,0.0,0.00010851283164234171,5.1056877361380575e-05,4.7118691985110494e-05,0.0,0.00018815560468507454,0.0,9.683823173388854e-05,5.0464271295922484e-05,0.0,0.0,3.7822913120768564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
