,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,1,2,1,14,35,114,265,589,1199,2042,4180,7610,13158,13813,11248,12451,13964,11453,10120,13829,14656,16420,15118,16538,17768,18828,20213,21306,19737,20286,18664,17743,19774,16581,22336,24860,22102,27436,29245,24131,12689,2626,968,322,18
