,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
1595,32.0,36.0,40.0,95,9.061117802388605,6.7573775570445305,11.252717983413392,1.62148551332145,5.792269728744189,1.0,1.0,1.0,20.23268250226634,304.98064639396125,7.190674213660421,6.243905508694349,8.63741145174397,1.0,4.466033730214741,1.0,1.0,1.0,19.95589237650833,307.94146606294356,189.38400162871028,480.7440041344184,9,1
1596,32.0,36.0,40.0,96,7.008396962785559,1.0,17.488639247441682,2.792444733148218,1.0,1.0,1.0,1.0,5.647459571632974,174.11041732194738,2.8195844608669005,1.0,11.623103098155166,1.0,1.0,1.0,1.0,2.180127570245261,7.41654609345269,177.59562497637484,104.78141873606114,344.7935573793465,9,1
1597,32.0,36.0,40.0,97,7.792031752060302,2.7818543593463043,6.716981434134105,1.0,1.0,1.0,1.0,1.0,7.338632230941818,198.1668548167362,4.381321981076442,3.7038312190124127,5.718322420886351,1.0,1.0002382591705319,1.0,1.0,1.0,8.232344221941782,206.7944732335286,116.83887737694366,384.46981017199414,9,1
1598,32.0,36.0,40.0,98,9.337173810981596,2.063093880598972,4.498673236181524,6.631515505553423,3.508013920949278,1.0,1.0,1.0,22.66862172612629,313.32272284402035,8.27421682936537,4.783893207115409,6.990322103301732,6.188732437436656,4.579784058733463,1.0,1.0000325169681201,1.0,22.476820748731257,391.813095637327,231.16972642602295,760.6867066155456,9,1
1599,32.0,36.0,40.0,99,9.393034015806316,1.3498018658308666,15.607337228333586,3.3575459887986847,5.426288655844994,1.0,1.0,1.0,10.906785864117357,192.2987264486014,2.7582359798735645,1.0,13.550704525115027,1.0,2.922994935609243,1.0,1.0,1.0,10.60801781892489,175.33368296278934,103.44687294804574,340.40210329057777,9,1
1600,33.0,37.0,41.0,0,11.767476465208137,14.097566468753337,5.3148137299128075,3.178393540851944,1.0,2.9968647590272313,1.0,14.49946224726952,1.0,439.1645834350532,11.47354356408867,13.004022250311749,3.441338553744848,3.717185697259297,2.7596694360082226,3.304269718619679,1.0,14.135103337640837,1.0,474.70950657696085,232.60765822271082,765.4183625277237,9,1
1601,33.0,37.0,41.0,1,11.984222329355704,14.667430972178384,4.575839377396192,5.904707660562818,1.0,4.8472574289509645,1.0,15.488599230686463,1.0,491.47351175733303,11.801089993049166,13.976603810129124,3.4774068628490955,6.680520281652432,1.0,3.380850692044112,1.0,15.33845184957218,1.0,494.16841290553464,254.49673264635035,825.025247354487,9,1
1602,33.0,37.0,41.0,2,13.906196022861128,16.496318662016208,6.312819874538664,4.681828403330504,1.0,4.081889246303263,1.0,19.223045324725955,1.0,531.8775581087856,13.950040012426365,15.966989542852945,5.4564526669832905,6.605310624913022,1.0,3.1925346056790267,1.0,19.079016331022924,1.0,580.079303364217,305.9918325246245,1006.8962010425677,9,1
1603,33.0,37.0,41.0,3,7.338749702754637,18.084848747896043,5.529518599996336,3.5504458001538874,1.0,4.366007623443551,1.0,14.449735253939172,1.0,429.2962412989523,10.340661769709316,13.782424146100514,3.011673810748921,3.1833165884511208,3.8476101606938635,3.5757047949395497,1.0,13.196859533432976,1.0,413.4593380317489,243.94100943873187,802.7118686659126,9,1
1604,33.0,37.0,41.0,4,20.276057776509045,14.42388021796457,4.929612460986238,1.7256153069158473,1.0,2.6319070634755266,1.0,14.968321229792899,1.0,582.2558648204264,20.07411517878972,13.997167312901068,3.1877318126011644,1.076021449928991,1.4191064606394637,2.8928716419372407,1.0,14.64809616232987,1.0,622.4005104011054,343.87628199661077,1131.5587057153434,9,1
1605,33.0,37.0,41.0,5,12.905682097796944,12.213626761671138,5.716183926105672,3.82151015950372,1.0,3.974570894081989,1.0,14.730393787827644,1.0,435.4411573226632,12.328050487838283,10.566053445865066,2.7201574861671713,3.5399308824703972,1.0,2.240833786528147,1.0,14.380464206480326,1.0,405.50930071428957,214.26550515789643,671.9206852990765,9,1
1606,33.0,37.0,41.0,6,15.27676053353878,16.96487238541105,4.668412779915172,5.747482122433118,1.0,2.0666622190713593,1.0,16.519819765211377,1.0,579.3206807138148,15.294954909053036,16.764321526671576,4.643317338818274,5.724179435866509,1.6198685809162674,1.8609568266590533,1.0,16.49068584101476,1.0,601.7213371316031,302.36497190863054,994.9616596993401,9,1
1607,33.0,37.0,41.0,7,17.05386365753037,14.450199407257179,8.098269214747823,5.047084196644254,1.0,1.0,1.0,14.08052202358875,1.0,500.09773341684814,16.441319903094396,12.220860614776214,5.250057758050646,4.972943352476004,1.0,1.0004305550545587,1.0,13.065360520169962,1.0,480.73246995713066,239.62664656324668,854.2246196930554,9,1
1608,33.0,37.0,41.0,8,6.351681527412,15.513833097999,6.13615062604621,3.9722258243617254,1.0,2.3413988981316267,1.0,15.559816799723093,1.0,418.8772230992041,6.351673093336015,15.513811937041881,6.1361000281915326,3.972301580567233,1.0000226995648012,2.3413666298919393,1.0,15.559817477111881,1.0000166714714036,390.77303261482984,191.47878598126664,630.0797658357919,9,1
1609,33.0,37.0,41.0,9,16.035728393464698,15.995358592082683,6.131736408077974,4.726173652064763,1.0,3.9594165705619546,1.0,15.887364823354492,1.0,429.3111490501877,14.660887053107315,11.402033465826994,5.5702340739043095,6.750702406895562,1.0,4.31045335830777,1.0,15.113647832606928,1.0,427.98650638003096,209.71338812621516,690.0825164836996,9,1
