,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
202,27.0,30.0,33.0,2,8.472686966213534,3.7648554460996775,3.9391034966071197,3.727577760426996,3.3036806097944473,3.598770102190832,3.400051167608549,2040.6196586920214,8.324959296769835,4.787617116043557,3.937530018919474,4.114464586114998,4.129826905803885,3.113791371139019,4.146067577246006,1724.0196791156213,436.62590062870913,3808.646807779594,7
203,27.0,30.0,33.0,3,7.507674078110568,3.955948217973269,1.739163923301637,2.2269927049947986,2.644491341918382,2.564062217922122,2.677739436076324,320.31409064017413,7.462886727467435,4.940419167298898,1.5221750040902646,1.691246526013753,2.5198025695903876,1.8644340506342987,2.5944766721750403,240.23855638993945,117.71689263107032,404.71827008452175,7
204,27.0,30.0,33.0,4,5.9330690271795,3.776157024150386,2.721984727312601,3.620932724086399,2.2436001853907226,2.2676901335315507,4.249380632593507,391.83046377046475,6.029342264018683,4.913495582180894,2.867551875967708,3.3942387974570845,2.6587961691695297,1.9438698867863717,3.614750736420858,346.3218131058031,182.68475641331113,653.0671206680357,7
205,27.0,30.0,33.0,5,10.808913559340915,5.267362794726698,2.226311275700616,2.501456951323008,3.0375653759128918,2.08274390626542,3.5645417788840073,446.3596790952802,10.838345855240316,6.170234422742984,2.348740899307103,2.1836150789135007,3.381653136040827,1.3483199066201506,3.2828172336187844,341.6001100802249,49.111765050975265,664.4048057507122,7
206,27.0,30.0,33.0,6,6.641889341802453,4.966745852576419,3.7474161876331586,2.285183847045352,2.5671998368053193,2.6451717158868213,1.0,274.9437160209953,3.8240118387993762,5.7672944007475415,3.272112080668193,2.0054208614266043,1.979140486926445,1.9351314421795085,1.0,207.1983374780042,122.24701911202249,402.2658321207578,7
207,27.0,30.0,33.0,7,5.776029734146367,6.180939925869865,4.1867098167313825,2.927763928740552,2.4138711456049107,2.184148926706958,3.360358246446473,390.69438186324794,5.857011177180957,6.346015313967511,4.660210973016309,2.3583176152600127,2.877728870135993,1.762519194334257,3.167988222011417,288.96009923236954,79.4187052958728,651.6602247574964,7
208,27.0,30.0,33.0,8,5.905835376913229,4.9121445056277295,2.0789657638542813,3.4965636298050757,3.0118538948222993,3.058239592702035,1.0,478.2154560543361,6.126120844473388,5.1945606096506625,2.871314887046894,3.375157758958272,3.018205515542039,2.6047002576212264,1.000000093635079,440.7959458978641,175.38499863300652,1114.0067109331283,7
209,27.0,30.0,33.0,9,9.219259696193348,4.432143450373701,3.2692933421317836,3.009886359236191,2.1258590084462345,2.5247590519326675,4.615385375797152,489.69330487064775,9.078174964528298,5.827171846565827,3.2673697476033117,2.81931000621603,2.0919898475796033,1.7846152588891435,4.606047285810002,362.25253129052925,182.03189697349094,598.9938490153335,7
210,27.0,30.0,33.0,10,5.968100672098047,4.823715354107198,2.069071491706598,2.150903121526383,3.615301150021707,3.0401959062286337,1.0,221.91280798587934,5.900828292977512,5.425373600855626,2.4374231449369512,1.9263570919780526,3.233725502841542,2.3026837455419082,1.0,197.4414679902538,106.61839271473704,350.838300813451,7
211,27.0,30.0,33.0,11,8.26916308408035,3.574813782290704,4.284559769673831,2.540005343068093,2.6982644956412742,1.331448467683536,3.558255341569809,413.00041607821623,8.195021902033877,4.287915975017845,4.255552265060786,2.3449538332610054,2.7501484165077192,1.5060879196236931,3.629306625155672,368.3801072885079,38.0965828249183,820.4646334055751,7
212,27.0,30.0,33.0,12,4.990747096183192,4.983649374321154,1.0,3.012799379273148,2.7481254689192904,2.0760207086860554,1.0,222.95333468254913,5.052596331585745,4.898216472713462,2.0279976927311916,3.397069926993374,2.9702184552900177,1.6100393629290006,1.0,216.10729114007756,127.50330177264577,419.5621468587061,7
213,27.0,30.0,33.0,13,7.774205838402427,3.966069624754496,2.2346570376039883,2.441765916390122,2.7408858079575626,1.538447332534483,1.0,222.31773637601944,7.774194387042802,3.9662199973236314,2.234772449431353,2.4417319254385084,2.740903224558745,1.5385515534938443,1.0000767815640013,197.82054581517713,84.07373197145027,359.6487423223151,7
214,27.0,30.0,33.0,14,9.392097397077178,4.59925509469849,3.5868071302698987,2.7294526445665657,2.831766451078221,2.5666820314231242,1.0,364.28434709974954,9.39209482204648,4.599360816644724,3.5868105926716716,2.7294669710539647,2.8317652925457,2.5666337878855834,1.0,323.09758001687595,50.98909639043053,574.1195460299873,7
215,27.0,30.0,33.0,15,8.97177416269942,4.477109914628918,1.1100237668682729,2.7217749015180797,2.9121150977640116,2.3704186012673976,2.795283333152472,423.45882428392736,9.178194085775889,4.984601830589109,1.9090196582648604,2.4582400121047665,2.7237019849652677,2.3120847129177484,2.666725783399626,374.2840374190258,44.688559034609796,708.7481077701192,7
216,27.0,30.0,33.0,16,10.749654550759534,5.371301060062061,2.6973995221065485,2.233591796816549,3.042097230531547,2.602202761154305,1.0004931627250915,509.8993617246299,10.716805669160655,5.78910841317105,2.597739452377855,2.2623165765776148,3.2578940045307423,1.752950794907814,1.1609965568581622,403.697868473422,49.5068315798182,750.550246493001,7
217,27.0,30.0,33.0,17,10.50000794370018,4.753214156153839,2.5446380778570523,2.864177906453036,2.5979167730960535,3.139732783239241,1.0,377.2020820002242,10.341655373090187,5.86303152599205,1.9930462923689156,2.4912019923432536,2.3226719862655547,2.6989002022039017,1.088425380684999,282.6128660320932,78.80116734503048,513.805891161125,7
218,27.0,30.0,33.0,18,9.183201916851374,4.957397399859658,2.0501675386289806,1.8606484538553858,2.6967221271941972,2.225653102912216,6.446282519900915,307.9389046323749,9.1832074847052,4.957564862573329,2.050232811810222,1.8606713945016837,2.696774261676654,2.2257086899468446,6.446257052954954,268.2103361441899,39.48876157200047,520.2150198468926,7
219,27.0,30.0,33.0,19,9.069110854196957,3.728822283932787,2.568587606114113,4.568067403862503,1.9145305699257533,4.648581469457269,4.214922047703518,691.3669748984478,9.182143925284123,4.593312527760661,2.6477216704481044,4.489922232478092,2.096175502448297,3.3993035378371994,4.472550570500005,484.07485104230824,156.85284432751234,1205.0081102520464,7
220,28.0,31.0,34.0,0,1.4063564635261316,1.6996906782847618,2.526621231832087,1.0,2.475235917325595,1.0,15.592342035076161,186.86581194368824,1.2250809102609017,3.3407736759035194,1.0530659639459825,1.0,1.5112063487603624,1.0,8.98198629180707,136.7527807552669,34.15767533193306,265.49909528682804,7
221,28.0,31.0,34.0,1,3.3875965445781966,3.0476887675427933,1.6003138118002767,3.741209395218974,1.0,1.0,25.5798578547642,1233.2395827638802,3.6063931690143876,3.4129336330509488,3.5345044864765707,3.878353280689741,1.0,1.0,25.671779568383904,2753.34669519519,678.1120774431126,5345.49317789391,7
222,28.0,31.0,34.0,2,8.453934056263796,1.0,1.34838293605558,1.636513172395387,8.190268855454244,1.0,9.360560878790817,683.3691749158654,8.453930914793531,1.0,1.3483866901322545,1.636505392257227,8.190267885931643,1.0,9.360556022219551,636.9726465490868,328.0409129727798,1079.4508674745316,7
223,28.0,31.0,34.0,3,1.0,7.822232745564968,1.0,1.0,4.148854682476878,1.0,15.813143938276092,412.75132774491095,1.0,7.822229329156823,1.0,1.0,4.148846456026323,1.0,15.813145436834066,400.72144516182016,54.01507266918705,712.0511833260035,7
224,28.0,31.0,34.0,4,14.776524059952228,8.929591132337956,2.9182578227599216,1.0,1.9508341585951048,2.846938259902919,1.0,376.462068872899,10.579050470239304,1.0,1.0,3.0508089506729497,1.0,1.0,9.809966300846984,157.29717619078897,20.879716447278888,305.38507326271554,7
225,28.0,31.0,34.0,5,4.478637014950076,7.442807800190413,1.0,1.8994013658021924,2.7580228709536856,1.0,26.39504517552375,497.17902001078016,4.676948310480465,7.774860893860784,1.2540959966378806,2.1919112385295656,2.593146865693538,1.0,26.450626123503504,590.1016789131982,244.54358372965572,3947.0192070804387,7
226,28.0,31.0,34.0,6,5.173729344088207,5.991024364318259,5.583103276470841,1.2604730774322168,1.0,1.7931379737881268,34.35364117254388,418.88473289685567,6.178691155886938,4.381737882766369,3.735887313178967,1.4777328711653175,1.0,1.0,33.23441115534826,316.42541631423944,108.0706843779593,777.362005300386,7
227,28.0,31.0,34.0,7,3.238486722919182,1.0,3.717777664319917,6.597800572367392,1.0,1.0,22.941445835304098,310.2441956926132,3.420971557026032,1.0,3.3231688336548904,6.432369821027702,1.893696875704632,1.0,22.857998535488193,322.1452589225306,169.93162408163488,559.1767117216191,7
228,28.0,31.0,34.0,8,5.376955562376199,1.0,4.5517736025998685,1.5177599187822677,1.0,4.731163783308208,10.197358403303225,338.89188475613787,4.607511196735203,1.0,4.041255923012656,1.8581521515197221,1.0,7.109681913694508,10.048243655693684,355.13513353181,110.87466878003183,933.7556386860614,7
229,28.0,31.0,34.0,9,2.400919696065134,7.140263620566491,1.5937923496490647,2.7931008913023674,1.0,1.4777930906690666,4.483096775103052,10000000.000000006,4.51846805859876,5.455996372499443,1.7372591093286693,1.9356311264285844,1.0,1.0,14.585109733204815,2414.455645827326,588.2914044736966,5238.594887456251,7
230,28.0,31.0,34.0,10,1.0,1.0,6.325337523423609,3.958219505263551,2.321825645905248,1.0,22.22167237191794,187.89090785203004,1.0,1.0,5.958883849557138,5.498495058961591,1.0,1.0,21.938833918382194,175.72675329651042,53.46148532982297,326.70907701558497,7
231,28.0,31.0,34.0,11,7.842812534312865,3.46912457359372,5.404838488127421,1.647279921530466,1.803064065809124,4.344805874917743,23.01907989979916,509.1595862832725,9.509034045114955,2.3896126964047157,2.2694352771528012,1.0,1.0,1.0,14.920651954927468,155.80864020843083,19.973161336361912,336.2372043130322,7
232,28.0,31.0,34.0,12,4.071118914089254,4.415926461481648,1.0,4.387026870657237,2.0322902428652103,1.0,6.9106025954152335,339.560029301486,5.0615512388135295,8.037244129820921,1.0,5.356583651003345,2.8719922172264667,1.579387579520187,9.372493593930736,702.6758994422619,170.9805681180365,1945.7365915517557,7
233,28.0,31.0,34.0,13,1.0,5.918904729471972,1.0,3.4929126267808694,2.7963476970450585,2.1472856040649284,15.187254845258641,481.12717848855203,1.0,7.137324449984234,1.0,2.6414507070043483,3.696810204348663,1.9405184214205489,14.785150344192989,356.64354979006595,109.3176236983305,575.0496210931278,7
234,28.0,31.0,34.0,14,1.0,1.0,1.0,1.0,1.0,2.3327430678583423,15.776015882983165,228.44406211417652,1.0,1.0,1.0,2.9387506617572687,1.0,2.89569593590876,15.603921374682367,248.2240545706547,143.34939151455305,471.70526267609347,7
235,28.0,31.0,34.0,15,5.852073897836731,1.0,2.1158372444464364,4.520037029657688,1.9419480243345708,1.279495917196485,14.174784921045136,500.63892054528975,4.648534883901914,1.0,1.462593715926758,3.9196909066227335,2.085995178646047,2.7791927944139174,15.464092241898145,368.74914436681377,194.51517365349432,640.071297919618,7
236,28.0,31.0,34.0,16,12.628005379253656,3.3090696720777153,1.9709586475428245,3.575103922522385,1.0,3.000813963313686,20.36242987155972,10000000.000000006,13.816902595554582,3.891630271994668,2.4364700067489244,4.576778213180399,1.0,2.866828003858915,25.181651103093944,100000000000.0,708974729547.5006,823198750000.0001,7
237,28.0,31.0,34.0,17,4.273202429073153,3.3022918687918144,3.8087344336477846,1.0,1.0,5.539256280851156,6.658007208628415,1468.4192204679885,4.273236963185975,3.302340652821556,3.8087301440835293,1.0,1.0,5.539270479387064,6.6580013330546945,894.7967443118079,236.08867946073082,2102.3134790074605,7
238,28.0,31.0,34.0,18,7.816078582435782,3.289751710193614,3.6105441009093853,1.4994597989080252,1.0,15.743744412653554,16.89370988122098,1856287.5053556238,9.460617532302226,4.204049434199277,3.378791340766305,1.5802318589769118,1.0,13.200872889354633,22.857410029948653,100000000000.0,113846153846.15385,132185083380.11324,7
239,28.0,31.0,34.0,19,2.178809159626434,4.841723440912578,3.9181354083616555,4.067669681320747,1.4091087328582033,5.700595547092945,29.125888197720712,10000000.000000006,3.180314028824686,4.056357054587106,2.8757635259845418,5.169254567673885,1.0,6.640509233472659,44.65649270193622,100000000000.0,106153847741.07016,129743589743.58977,7
240,29.0,32.0,35.0,0,1.0,2.6366030873009514,2.987845713321107,2.7487056006571233,1.260668500868465,8.404728493219512,13.948464859431402,200.05859413090167,1.0,2.0956943128268435,3.28541148834549,2.1901927566326767,1.7578213795748276,8.802115625254737,13.71762975279316,189.84024258563676,78.78370067303926,377.757744252778,7
241,29.0,32.0,35.0,1,1.0,2.6704039268806343,2.4495389669663594,3.871467186705149,1.0,8.443668456285282,1.0,204.120352629987,2.140417253681247,2.6337617931729644,2.2467497974118404,3.1130221036027295,2.449011193895504,8.344246618957825,1.0,175.5460426669022,103.57216517347229,340.8143896733917,7
242,29.0,32.0,35.0,2,1.0,3.28164988360177,1.0,1.43026850772522,1.8632907057208454,10.64356725583909,1.0,144.5407824338241,2.935858388148875,2.1756050255703405,1.2800756205174735,1.6657920990659294,1.6730396631628879,9.644475807027215,1.0,140.07754322485437,86.14768908328541,218.682595365263,7
243,29.0,32.0,35.0,3,1.0,1.8857131522949735,2.638826095249322,1.0,2.009740633103667,6.6366841434693695,4.060428258618614,171.2487267278126,1.0002146851461622,1.8856939120672682,2.638838488015435,1.0,2.0097412230215164,6.636786278065673,4.060293911371796,153.61584120674596,86.79295028181146,285.60073383331127,7
244,29.0,32.0,35.0,4,1.0,3.082692083573901,3.7831487080737936,1.8580073288947339,1.0,8.602911570869129,14.908362988332394,286.4585194819991,1.0330345306494753,3.2685435649362744,3.5947319570014065,1.3830107653285955,1.0,8.81603554221592,14.841309121863318,229.7079970198614,87.84400768249245,470.8572192759044,7
245,29.0,32.0,35.0,5,1.0,1.9006280934155917,2.5858503070229504,1.2361128020217824,1.4682418951961635,6.292361804574664,5.349558574014503,149.9942358528286,1.3514255201637349,1.5000424966878252,2.517549189231761,1.0,1.7119595840169055,6.948780039936459,1.0,123.5673749624161,71.36015904079531,234.8176173564632,7
246,29.0,32.0,35.0,6,1.0,3.4883455805092973,2.7730672178455364,2.0391623124610034,1.0,12.212006371750922,8.691637029543047,204.02641829520064,1.6731112394571719,1.9213230801231254,2.102712521766982,1.0,1.0,9.947972263954904,1.0,143.76764904918426,84.8229129390187,279.11813232070267,7
247,29.0,32.0,35.0,7,1.7968640458249672,2.300143902266072,2.1292996281320113,2.888111904369763,1.7893325163487748,7.992281751695249,12.569314331332059,282.49938099558733,3.6358401603532546,1.0,1.020523235755775,1.2369344840261045,1.0,5.654877576093995,1.4746647226207024,139.91538310918617,82.55007603441983,271.6391390876209,7
248,29.0,32.0,35.0,8,1.0,1.489421530697827,1.197792626395059,2.68324750353497,3.0341668898443444,6.457887109805968,4.397845700410076,225.84165512189455,2.9094718239939183,1.0,1.0,2.1288699715212145,1.9932740846631751,5.753137843874011,3.517862704025145,156.2918344620024,78.51670012220724,277.7185673901736,7
249,29.0,32.0,35.0,9,5.382392653808823,1.2430683242121094,2.0785117912446993,1.993998613255046,2.137108091868848,5.842428808495262,1.7823395620118365,207.72982923277664,5.409385524981026,1.0,2.547228735140239,1.5359333886217275,2.887941990470434,5.662399292605619,1.0,184.6907209301387,111.27615936040857,282.47025068411403,7
250,29.0,32.0,35.0,10,1.0,2.660386005172468,3.1899476243939833,2.1233042095904264,2.691969774805375,8.162754674827786,7.280919822023184,240.8106326748419,1.0,1.751805678201022,3.258165390859192,1.9175241898546675,2.953930743660202,8.282281032929916,6.966301032931692,203.8514408851398,97.33906302265426,320.3037543907854,7
251,29.0,32.0,35.0,11,1.0,2.3756085418958732,1.0,1.5662269002644693,1.0,6.191135961842353,1.0,132.56817403196405,1.0,1.8090396764133851,1.633139223805907,1.8019944000219883,1.0,4.913958635578249,1.0,125.76870688199632,74.20353706037784,244.1740322072262,7
252,29.0,32.0,35.0,12,1.6471514035094441,1.0,2.3719895178118793,2.5565226707837256,1.3384463064538819,7.847718789241155,11.032847983961098,274.06794551715444,3.5830199694288063,1.0,2.283968877571549,1.7779026584257662,1.0,10.901701929864092,9.133171081053025,243.19821523031175,113.08717008209497,372.1244485607399,7
253,29.0,32.0,35.0,13,1.0,2.5131735374454593,1.775161297028768,2.5372572768999624,1.0,7.111957331608365,10.411843102926733,250.05616311843025,3.0509696860674302,1.4975093456258992,1.6505282578034042,1.3597524320968932,1.0,5.600364429002397,1.0,162.44226931360308,88.46855898002381,315.3740296973072,7
254,29.0,32.0,35.0,14,1.0,1.0,1.4826714226538371,2.578673685756236,1.3737830690030848,8.190512694550673,5.308705041425735,121.71993428106946,1.0,1.0,1.9039884616809055,2.117919454118963,2.3264007876046997,8.915022088590526,1.0,110.75672195636493,65.3464659542553,215.0289691657119,7
255,29.0,32.0,35.0,15,1.0,1.0,1.5698089491015366,3.2977266314762015,1.0,3.6261558500239954,1.768294506916666,131.83919963025158,1.0,1.0,1.8759396151857495,2.863818225945682,1.0,2.2260433257130363,1.0,129.59297950441695,76.45985790760601,251.59867773015657,7
256,29.0,32.0,35.0,16,1.0,2.1173796952863,2.2677987148707985,4.07188459819916,1.0,4.258060827789082,7.090950670745434,155.51483818310314,2.2228649956816504,1.0,1.7588337861504182,3.439063007585038,1.0,3.635247396392134,1.0,120.9528904094605,69.85029421146344,229.84925873002928,7
257,29.0,32.0,35.0,17,1.0,2.746931273254696,1.2445108570509416,1.8545673836372387,1.0,3.15918515348802,1.9228646933562923,103.09201447411857,3.38181885709416,1.6965800015467032,1.7932612591637733,1.497993849579926,1.0,2.4867978001427975,1.0,99.765805282901,58.86182511691159,193.6906211112048,7
258,29.0,32.0,35.0,18,1.0,1.237357002854358,2.514723651165415,1.1137679355552406,1.0,3.8158372029635768,1.5731866300845996,167.46601275592354,2.161119995679541,1.1173198161728062,2.049653254076233,1.3145290177915954,1.6636775720332448,2.6997091191627747,1.0,135.0128763328789,79.65759703639856,262.1211526411406,7
259,29.0,32.0,35.0,19,1.0,2.311447324832523,1.402770346006897,2.2994272969561056,1.0,9.23659884436843,7.277934667016308,196.30403043742837,6.87119178225786,1.0,1.4463026457175356,1.7383222693245552,1.0,6.040927725836408,1.0,136.76208930684925,75.33037444849202,265.5171674021437,7
260,30.0,33.0,36.0,0,1.0,1.589021001227224,1.0,1.0,5.568027700127309,1.0,1.0,146.70799022795137,1.0,1.7872985742862166,1.0,1.009936525397199,10.819984883418517,1.0,1.0,179.99155169224704,106.19501549842576,349.4451364691788,7
261,30.0,33.0,36.0,1,1.1211943138021823,1.0,1.9028070241000399,1.0,1.2394589033262622,1.0,6.676804219045886,109.26872685573876,1.1779380017412315,1.0,2.7601273871085223,5.241530186154216,4.243683413334847,1.0,1.0,140.86686774138653,83.11145196741803,273.4864017731278,7
262,30.0,33.0,36.0,2,1.0,2.040518192037619,1.4888537058883682,1.0654642570969695,5.946218353678367,1.0,1.0,153.38333193472093,1.0,2.2334052642673434,1.2654231806087928,1.3316262932336476,5.900816465826612,1.0,1.0,180.59372021107907,106.55029492453667,350.61421834142413,7
263,30.0,33.0,36.0,3,1.5559447670203408,3.2237328392092053,1.0,2.3601826953296596,6.661285913085007,1.0,1.0,106.39849267893554,1.5751376311604177,3.7323305300740905,1.0,4.486251631846043,9.460387511950616,1.0,1.0,144.66422457691434,85.35189250037946,280.85879156107774,7
264,30.0,33.0,36.0,4,1.0,3.267361134123405,1.6576013730154953,1.0,7.714256968408487,1.0,1.0,133.10031434583507,1.0,3.2612914413090537,1.6492149755269643,1.000000419137002,7.717320322630568,1.0,1.0,150.58856571809875,88.84725377367826,292.36062139201823,7
265,30.0,33.0,36.0,5,1.0,1.2438362875242615,1.2596095609237907,1.0,4.905876133675218,1.400112865434577,6.615452036819204,140.0143882251936,1.0,1.8616575378596212,1.4170832966529419,1.0,4.806469016369956,1.0,6.492934969911809,155.44385035827582,83.93967919346895,276.21176486739785,7
266,30.0,33.0,36.0,6,1.0,1.6478579376642255,1.0,1.0,3.1018564558164394,1.0,1.0,93.13029236456053,1.0,2.8394524982580656,1.0,1.0,3.7607638935970784,1.0,1.0,120.94782209947412,71.35921503868974,234.81451102474833,7
267,30.0,33.0,36.0,7,1.0,1.765327171178486,3.269698937598611,1.2809044760257802,4.308114798950197,1.0,3.719331555871536,113.16736107626558,1.0,2.8156097499518022,3.984227543816839,3.841302389644561,5.3894671682570365,1.0,1.537484777711353,144.46788726388667,81.62435630409597,268.59296732544396,7
268,30.0,33.0,36.0,8,3.104299029843729,1.0,2.6982827753651044,1.114984248652226,1.9784787864122801,1.0,1.0,193.97071108531432,3.7133334066484673,1.0,2.7647327376099944,3.810547171772721,4.727500976662389,1.0,1.0,245.3775969804248,144.77278221845063,476.3890696931923,7
269,30.0,33.0,36.0,9,1.0,1.623334158488012,1.3254008767925745,1.0,3.6546505131570184,1.0,1.0,116.92517442557455,1.0087091247273439,2.5282455263154455,1.0,1.0,6.639043652608651,1.0,1.0,156.25368041155266,92.18967144281606,298.09149319555866,7
270,30.0,33.0,36.0,10,1.0,3.0450552641611965,1.0,1.0,12.934232576386993,1.0,6.315428744531835,155.53927367413687,1.0,2.7278275635754996,1.0,1.001744567779592,12.858801967072505,1.0,5.811826684599497,189.65676592998935,107.156072750444,346.83991208024804,7
271,30.0,33.0,36.0,11,1.0,2.231194426182662,1.727948831320683,1.0,3.689448336019525,1.0,1.0,117.3572837401658,1.0,3.795373755857825,2.6245781181830403,3.8105118490854615,5.957898742077517,1.0,1.0,176.19818994336708,103.95693206658657,342.08050295415245,7
272,30.0,33.0,36.0,12,1.0,1.0,1.0,1.0,4.1176493881714045,1.0,1.0,83.37626313475494,1.0,1.0,1.0,1.6207924500896147,5.756451264340238,1.0,1.0,111.63050568142019,65.8619983520379,216.7253791926034,7
273,30.0,33.0,36.0,13,1.0,2.5462818847509125,5.512535256492954,1.0000106584353254,10.276385807886303,1.0201367382073787,1.0,149.62114877395268,1.0,3.4110976995205555,3.994972851240607,2.6936892579410396,13.103987914046519,1.0,1.0,179.8371560610573,103.8559576252606,341.74823663013103,7
274,30.0,33.0,36.0,14,1.0,2.6354238422271865,1.2273236987579161,5.740398567479402,12.830575990495511,4.467315068737116,6.681988996659908,364.84473903144357,1.0,4.556573666279379,1.0,4.317503900402808,12.406992925172455,1.9480474577822073,4.283576007025813,266.44491542412226,157.20250010023213,517.2902781076016,7
275,30.0,33.0,36.0,15,1.0494256754632345,2.034279379681713,1.4395847126825527,1.0,1.1551136634191839,1.0,1.0,126.50689761141172,1.0,2.7935849382492055,1.1015215056706382,2.738195557674417,4.181286578939183,1.0,1.0,165.85550808767383,95.78155592063163,315.1786241832751,7
276,30.0,33.0,36.0,16,1.0,2.1053686473674635,1.3561207421447488,1.0,5.563984250984604,1.0,3.6004638635604675,117.24722848211769,1.0,2.7874847415095965,1.674974585710101,1.8592214899067796,6.528275255818877,1.0,1.0,133.9301094748531,77.34463822172769,254.51013431936033,7
277,30.0,33.0,36.0,17,1.0,1.2794980487381153,3.2696440826850908,1.0,1.8526755613765709,1.0,1.0,113.68918231591924,1.0,2.23769689282805,1.6556272748393694,1.0,7.556542961714423,1.0,1.0,144.01159296543244,84.96683984960514,279.5917379666494,7
278,30.0,33.0,36.0,18,1.0,1.1756525423258744,1.3351951294281754,2.4296214363669213,6.188870504477992,1.0,1.0,110.00306624245903,1.0,2.702369250928222,1.6184629264964017,2.6736030189310087,9.002462074025953,1.0,1.0,145.84656025431056,84.22638854686434,277.15521017557927,7
279,30.0,33.0,36.0,19,1.0,1.2695469638749464,1.0,1.0,5.610547549431594,1.0,1.0,86.11343902080264,1.0,3.8277830830369513,1.0,1.0,11.633524072358338,1.0,1.0,117.09204986873497,69.08430942255364,227.3287104930184,7
280,31.0,34.0,37.0,0,3.5497468515566295,5.898610392373697,1.0,8.429247730182114,1.0,1.0,1.0,106.04395012694415,3.024331355958449,4.259793640553815,1.0020325049397107,8.984732941897471,1.0,1.0,1.0,129.0762700160071,77.76845268464429,197.4122260456355,7
281,31.0,34.0,37.0,1,5.2121656043437685,3.6392922889716393,1.0,9.28298647285335,2.274152285877111,1.0,4.601223634151446,164.12145980733808,3.3361551774127847,1.8933311470904048,1.0,10.898135133058103,1.0,1.0,16.152441105111492,160.10682901250064,94.46302911737537,310.83988213837205,7
282,31.0,34.0,37.0,2,7.413474056549183,4.63297219741586,1.0,13.010729694128013,1.0,1.0,1.0,149.2052068283802,6.537022714228432,1.4403184005768719,1.0,13.456595793156577,2.1057317346035993,1.0,1.0,150.31110171045478,88.68355000916831,291.8219380643573,7
283,31.0,34.0,37.0,3,1.0,4.820989908439917,1.5264281401906246,1.0,1.0,2.0440139329479945,1.0,121.292523794095,1.0,1.4237880638382479,1.0,7.001775907322049,1.0,1.0,1.0,109.60504755780104,64.66697805910262,212.79304745944026,7
284,31.0,34.0,37.0,4,1.0,5.571436707070546,4.358190783456131,1.0,1.0,1.0,1.0,112.05723862979104,1.0,2.086411647539944,1.0,5.155303224335656,1.0,1.0,5.5450046516698395,107.03993710308838,63.15356289082213,204.8423197620621,7
285,31.0,34.0,37.0,5,1.404075181357115,1.273527429940913,1.3680524794990971,7.5633720488365945,1.0,1.0,1.0,98.01535729914654,1.0,1.0,2.5178112236062633,9.854798825321867,1.0,1.0,1.0,128.27496943446403,75.68223196633377,249.03982313708127,7
286,31.0,34.0,37.0,6,3.4948752935225995,2.0851511608135387,1.0,2.487333313899289,1.0,1.0,1.1507130717779799,101.49467093483239,2.619343549409631,1.0,1.0,3.944842597847898,1.0,1.0,4.442904712964384,124.76156186281412,73.60932149906033,242.21870749690794,7
287,31.0,34.0,37.0,7,1.050154467668091,3.6408311251333156,1.0,2.9141185449490203,1.0,1.0,1.0,81.36941060597354,1.0,1.0,1.0,5.814103995354341,1.0,1.0,1.0000097807055341,97.93455477903915,57.781387319633104,190.13533434238246,7
288,31.0,34.0,37.0,8,1.0,1.6534181375710253,1.0,6.701747301326581,1.0,1.0,1.0,117.37595273437466,1.0,1.000004746586143,1.0,7.426170512472194,1.0,1.0,3.79874805808108,142.4569706602898,84.049612689571,276.5735118417507,7
289,31.0,34.0,37.0,9,2.5643599031055473,1.6114531211443601,1.0,1.0,1.0,1.0,1.1339922422998272,99.11557571934091,1.1227532569620022,1.1161618516177607,1.0,6.663337417439481,1.0,1.0,14.147246813274439,130.07756907429103,76.7457657538317,252.53948560021547,7
290,31.0,34.0,37.0,10,4.749691623893505,1.8198568407522662,1.0,14.254887601157312,1.0,1.0,1.0,94.95369386215955,3.415498949201121,1.0,1.0,14.335267175767596,1.0,1.0,1.0002647219123693,112.71414838333885,66.50134754616994,218.8292205579096,7
291,31.0,34.0,37.0,11,1.0,5.102220052324911,1.0,7.071897703594708,1.0,1.0,1.0,114.59961214934775,1.0,1.1648360010478322,1.0,7.382264930567295,1.0,1.0,1.0,132.51094355455052,78.18145669718481,257.2637677642406,7
292,31.0,34.0,37.0,12,1.0,6.391120238217319,1.7562626521292943,4.600161924594448,1.0,1.0,1.0,93.08733034235595,1.0,1.4208973538377776,1.0,11.398617562860405,1.0,1.0,1.0,114.01166912646191,67.26688478461254,221.34829608611815,7
293,31.0,34.0,37.0,13,7.357928856219437,4.926894755274041,1.0,5.472701672106195,1.0,1.0,1.0,120.68956356715039,3.9327082242956872,1.0,1.0,7.830348722198396,1.0,1.0,1.2571773291010895,117.19826257833672,67.68199663898946,222.71426244453798,7
294,31.0,34.0,37.0,14,1.0,2.1337903924936876,1.0,14.80352732765383,1.0,1.0,1.0,105.3973000399283,1.0,1.6874117300176183,1.0,14.773426435065984,1.0,1.0,1.0,131.92246028982336,77.8342515709958,256.1212551695161,7
295,31.0,34.0,37.0,15,2.1600488520625847,5.605610443946162,1.0,9.66780795753605,1.4184608005943486,1.456646502480608,1.0,129.95169401187826,3.1366018041260033,3.7868402563236887,4.365217313716912,10.203486921190452,1.0,1.0,1.0,129.0579101194521,72.91771921749043,239.94292221140014,7
