,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
54,72.0,,,,,,,1.0,1.0,10.50209513657004,1.0,1.0,6.593485543944227,9
55,73.0,,,,,,,3.994717366486827,1.0,14.83226149943544,2.947698496398027,1.0,12.895953563935583,9
56,74.0,,,,,,,22.483861919037743,1.4429771696312552,54.77779549403759,23.385818926130774,1.0,55.611702057081615,9
57,75.0,,,,,,,3.3899896637470253,1.0,23.029023688930263,7.407938033455476,1.0,28.496107775024996,9
58,76.0,399.0576001138565,101.51226718182386,879.6436252919069,239.24632046754442,53.51450099182252,5629.002680863679,1.0,1.0,13.39721074592805,2.244998713240544,1.0,13.839229246591852,9
59,77.0,205.6248310368788,116.85386742934531,394.09408680745605,176.5133582039664,83.4721413859554,1837.4345655859897,2.1554897163578217,1.0,9.490287060161203,2.8067456692199784,1.0,10.128377392941886,9
60,78.0,257.33527995672557,142.69057905753166,472.564117203289,226.48489923986952,131.72390330088797,342.1716506865836,1.5062546384671105,1.0,4.931955902930429,1.6450497414298315,1.0,5.13402263542623,9
61,79.0,391.5115305898237,216.34619344748555,714.2711147854505,388.064917920409,256.12722356853345,631.3393457330686,1.0,1.0,3.7497232795270836,1.0,1.0,4.644279853947689,9
62,80.0,663.2753149651326,366.8892251276581,1184.378908725017,572.7444842714988,409.90477069659903,818.8190656349802,1.0,1.0,2.4933912660396427,1.0,1.0,3.0260135273868474,9
63,81.0,917.5840253571098,488.53530596817865,1670.8687833619001,774.7610697573648,382.9165601188076,1521.2797555246184,1.0,1.0,1.6546559000812442,1.0,1.0,1.0,9
64,82.0,659.3511558491848,371.773778286989,1225.504915314958,655.0639767980794,477.52746685327725,1090.3856247413376,1.0,1.0,1.183870972714192,1.0,1.0,1.107243300554843,9
65,83.0,680.1095883131063,407.173061939544,1291.7318676688808,614.4699719371031,457.7305794268826,882.9944113291214,1.0,1.0,1.2609355514561285,1.0,1.0,2.2389832910562855,9
66,84.0,614.6584347529935,369.57958149881216,1183.130032039874,488.9968811176102,394.5632459049181,654.9411193880483,1.0,1.0,4.559331709416398,1.0,1.0,5.169465151119764,9
67,85.0,632.3786033928078,388.6401191332384,1162.5564256737262,476.53294902009975,376.3649273029359,590.672658091599,1.0,1.0,9.121742634546221,1.0,1.0,9.338831124227397,9
68,86.0,622.0022829590145,387.75274583897806,1053.0076097358608,440.48271605191246,382.083519315289,516.222134085233,1.0,1.0,3.223827953812305,1.0,1.0,3.978513391969605,9
69,87.0,619.0990470117414,380.80787310976183,1119.4294041707149,459.0556212643028,388.2494515359092,582.1199501784054,1.0330243664779286,1.0,3.8817402278608464,1.1464995870069832,1.0,4.273095047013949,9
70,88.0,799.9747190132077,494.2184613416724,1385.1121050392949,622.7320775445678,526.7453657272223,793.6590376188826,1.0,1.0,3.3092880483589058,1.0,1.0,4.161328889671443,9
71,89.0,940.8102278688239,594.6922747755007,1600.7339091148685,840.0799983509911,686.4181980088771,1025.4125888775734,1.801761956226373,1.0,3.3095613914556217,1.4245909457752464,1.0,3.6372202279622647,9
72,90.0,1086.4496682090253,644.7023410640913,1869.2684998461664,1063.4644524045832,881.574630073626,1320.1824246290091,1.0,1.0,2.084610428493077,1.0,1.0,1.9550630189962095,9
73,91.0,1173.2666939946666,646.7959329414692,2046.2883151597334,1207.8043892999685,987.6650390872422,1458.2623479639303,1.2237708768695228,1.0,2.340529471869462,1.338337637692491,1.0,2.7121479317070714,9
74,92.0,1428.3985431389024,778.2634824591232,2363.6001083752562,1469.9697219923314,1190.4177536662596,1761.2737896522456,1.2939749076157145,1.0,2.5793443964409217,1.3277818771144534,1.0,2.7301211672965398,9
75,93.0,1970.5080505928138,1152.7078259477746,3711.572810005352,1968.9042902558112,1593.4913020771053,2351.8592640052293,1.2157948111094772,1.0,2.5396279712638354,1.0,1.0,2.7704864551885238,9
76,94.0,1967.8613807087559,1187.9649541563626,3397.8817314610524,1813.599805806434,1572.4108587344538,2189.497218633225,1.4808467903504914,1.0,2.9765087745399326,1.5339785328246347,1.0,3.345807982894989,9
77,95.0,1724.141182434283,1091.7856755027988,2965.2486601291107,1587.8682879712323,1310.184565026615,1991.4955594717,1.1723717710332546,1.0,3.1136628700182736,1.0,1.0,3.187766451123821,9
78,96.0,1939.1998840505728,1194.6562643801801,3107.1116361847235,1812.6146702002106,1493.4691475543086,2085.985872769291,1.0,1.0,1.581784852302756,1.0,1.0,1.776276881142624,9
