,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,55.0,,,,,,,1.0,1.0,3.790468873493243,1.0,1.0,3.7932246812077888,9,11.0,,,,,,
1,56.0,,,,,,,1.0,1.0,2.23367479799559,1.0,1.0,2.2436910854231367,9,4.583333333333333,,,,,,
2,57.0,,,,,,,1.0,1.0,3.361177426278039,1.0,1.0,3.30681008549148,9,3.9315068493150687,,,,,,
3,58.0,,,,,,,1.0,1.0,2.723577797554644,1.0,1.0,2.3159070580700307,9,4.8,,,,,,
4,59.0,636.2411186507536,213.02205160865748,1261.3457901406082,1078.9475883417267,363.4687006094032,20665.49131792922,1.0,1.0,3.4638644073139377,1.0,1.0,3.220511119989488,9,4.068965517241379,156.36434271925302,52.352877090263284,309.99176198370884,265.16508527042436,89.32705353959909,5078.80718830464
5,60.0,698.0349198616124,231.7160740806445,1411.4557926690268,1263.4772153445506,394.28958150170257,27147.02239079323,1.0,1.0,3.138097894750297,1.0,1.0,3.246288566843329,9,4.592233009708738,152.00337578381834,50.45825714652512,307.3571810674625,275.13351623781966,85.86009914307688,5911.508047043769
6,61.0,626.1245529161689,248.1315005145904,1199.3568910562938,826.1589831840924,437.3630935765247,2565.792742632824,1.0646941407517565,1.0,4.022284279358024,1.0938416474789563,1.0,3.872478554211132,9,5.225352112676056,119.82437535592452,47.48608230872216,229.52652092991067,158.10589705140313,83.70021467367454,491.02772163593124
7,62.0,2140.622236967201,663.5346832913312,3989.3767054783902,4708.825713979566,4708.825713979566,4708.825713979566,3.246962622492633,1.0,8.02150781812957,2.7716619059318286,1.0,6.692198970467195,9,5.27906976744186,405.4923180158134,125.69159198910681,755.6969089672722,891.9802013265257,891.9802013265257,891.9802013265257
8,63.0,1085.3624116097546,328.95280923069595,2342.2055409889526,1644.7837917969728,553.446586354839,18633.3938051755,1.7757042729686747,1.0,4.993310233233116,1.7783328547733568,1.0,4.710952771572664,9,5.6911764705882355,190.70967439137806,57.80049361159515,411.5503276156299,289.0059375767291,97.24642861015259,3274.0846996174005
9,64.0,976.610613228362,337.45479810512165,1851.426462097775,1269.4948707719964,575.1477967724036,6258.707183094137,1.0653753612358057,1.0,3.4800214321517267,1.0,1.0,3.4010787604170893,9,4.533898305084746,215.40196702980694,74.42928257271842,408.35200472436907,280.0007378525151,126.85502807316566,1380.4251357104824
10,65.0,565.6659174707122,247.24202731569463,1069.9948438308154,748.7914842217756,380.57820725309193,2732.856822676212,1.0,1.0,3.582090897060576,1.0,1.0,3.5326742623029443,9,5.142857142857143,109.99059506374958,48.0748386447184,208.05455296710298,145.59834415423413,74.00131807699009,531.3888266314856
11,66.0,322.0982856110198,188.29551333962485,619.6048943226973,366.2243258878973,252.8515867449557,585.7250522186508,1.266359802990238,1.0,5.098432414636952,1.3625398964575866,1.0,5.865763778791379,9,4.277777777777778,75.29570312984877,44.01713298848373,144.84270256894223,85.61088137639157,59.108163135184455,136.92273947968462
12,67.0,500.6805794518913,286.03728870801285,909.2486937995648,463.21729768380135,289.91571837543006,941.7777435144392,2.312085876530536,1.0,5.549216900055375,1.6596765150280093,1.0,6.355825544484556,9,4.478260869565218,111.80245948925727,63.872404274604804,203.03611609116493,103.43687229832456,64.73846138480476,210.29988447409806
13,68.0,526.6349144934973,306.044325457164,974.0893677300472,527.3503338789028,340.1272743636017,1038.968257803449,1.0,1.0,2.479705636118956,1.0,1.0,2.6412481490905964,9,3.577777777777778,147.1960941130893,85.54033941349304,272.2610034028082,147.39605605310948,95.06662948050979,290.3948546655603
14,69.0,502.9191305974489,286.54582087923853,907.5545022736547,532.8453046054872,318.8098903647051,1057.6690919695643,1.561484979608846,1.0,6.18980619436255,1.722824890130625,1.0,6.68070385291806,9,3.2975206611570247,152.51432281276018,86.89735420147335,275.2232951757199,161.58967884026052,96.68169607551208,320.7467672388904
15,70.0,504.03126808987537,158.35849769856043,1004.8698114655572,693.9556807459792,224.94213145498605,4331.999349912328,1.9069164744242504,1.0,5.247496977752842,2.170149204239621,1.0,5.892823958833144,9,2.636963696369637,191.14076874997778,60.05334768793969,381.0707795670386,263.16466991993957,85.30346161559547,1642.7982515937867
16,71.0,,,,,,,1.0,1.0,3.461116335261095,1.0,1.0,2.7164635776837205,9,2.0631868131868134,,,,,,
17,72.0,,,,,,,1.0,1.0,2.830620068503851,1.0,1.0,3.146055530726511,9,1.1530944625407167,,,,,,
18,73.0,,,,,,,4.409163699034953,1.0,10.416547461975162,4.898626125194678,1.0,10.507931377957629,9,1.0,,,,,,
19,74.0,,,,,,,1.1826498945196229,1.0,6.686156304064938,1.7405562038931794,1.0,7.103433451685306,9,0.29310344827586204,,,,,,
