,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
37,54.0,,,,,,,1.0,1.0,3.214353033859138,1.0,1.0,2.8519426725250434,9
38,55.0,,,,,,,1.0,1.0,3.7420408635317792,1.0,1.0,3.2692984664377827,9
39,56.0,,,,,,,1.3949065414106248,1.0,5.510581574450474,1.0012692600261281,1.0,4.671412131197458,9
40,57.0,,,,,,,1.4534094692805564,1.0,7.200750472228069,1.1597251450362402,1.0,7.250465359882842,9
41,58.0,995.3178848599608,349.4335769583066,2666.9962416779263,917.548304004202,552.8528072909683,19308.196642782663,1.0,1.0,4.267546153182067,1.0,1.0,4.430790138667818,9
42,59.0,696.347445943886,207.58451743892078,1504.6873696392709,1457.5910507851954,363.39994569011236,15335.3444588705,1.0,1.0,6.087980568056107,1.0,1.0,5.996890015967343,9
43,60.0,562.6246818234134,169.85446668382875,1408.7678865739465,1252.8243937004424,211.36801952175972,19863.79759479,1.0,1.0,6.133610994229529,1.0,1.0,5.143505791405497,9
44,61.0,441.27451327744967,164.8790775429853,878.3491485098642,557.1780451597426,185.78492130361914,7021.838092310698,1.13984374358855,1.0,6.499308051946499,1.0,1.0,6.088476043694199,9
45,62.0,379.6833847144195,129.5812459858095,945.7885111680256,791.1326052051201,202.93579810998466,23744.578106682064,2.5717639110977264,1.0,8.653557130449808,1.829429522604096,1.0,6.999005992560936,9
46,63.0,450.0181627227519,131.10013877907298,1128.4028335715357,763.1333533110067,126.40272346741892,5772.052209139221,1.0679153275784306,1.0,6.804188305033559,1.0,1.0,5.167350224466346,9
47,64.0,417.5127816641972,135.76287006223907,1157.0872818292776,1348.7442880021567,262.43953856070397,17626.08449326279,1.5096484912149608,1.0,7.419347149900025,1.325835419306014,1.0,6.138628082345023,9
48,65.0,389.0768015975188,105.7218232112496,1086.8300008819424,1573.835586993257,348.14607450805875,6065.504558810029,1.1887727304100728,1.0,8.073812259325077,1.0,1.0,7.8175276026949785,9
49,66.0,,,,,,,1.0,1.0,6.663395351143235,1.0,1.0,5.099601546613687,9
50,67.0,,,,,,,1.182311219567192,1.0,8.055183248953103,1.0,1.0,7.19537343645176,9
51,68.0,,,,,,,1.0,1.0,5.627781282413994,1.0,1.0,3.714489625888659,9
52,69.0,238.6932185077559,79.28489001227713,729.4425042003083,225.61352928086126,93.99401047361059,2130.7727723485086,1.0,1.0,5.116886595280221,1.0,1.0,4.6059862130199365,9
53,70.0,,,,,,,1.2639621841448,1.0,6.7972419667782455,1.0,1.0,4.667268936817074,9
54,71.0,,,,,,,1.0,1.0,4.412899356612596,1.0,1.0,2.2966414543880016,9
55,72.0,,,,,,,1.0,1.0,6.306917898134215,1.0,1.0,4.562656049441065,9
56,73.0,,,,,,,1.05793175072646,1.0,9.452738968890568,1.0,1.0,6.574860553752263,9
