,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,37.0,,,,,,,1.0,1.0,3.5348269721376258,1.0,1.0,3.760036755595169,9,0.29205607476635514,,,,,,
1,38.0,,,,,,,1.5219446019223344,1.0,7.596677696208576,1.2551954229967457,1.0,7.03489073289071,9,0.3384321223709369,,,,,,
2,39.0,,,,,,,1.0000583291998708,1.0,6.014483448949594,1.7686387322254282,1.0,6.886305057951016,9,0.42116630669546434,,,,,,
3,40.0,,,,,,,1.4153223757020834,1.0,6.1381823924565655,1.8041784008568704,1.0,6.870537130651823,9,0.44398340248962653,,,,,,
4,41.0,342.1991363439153,156.11846430896202,667.1750370217956,476.5006973991291,189.43840016673457,19219.991143767944,3.209280295220564,1.0,10.876676731882252,3.8048228642523214,1.0,11.77812484567867,9,0.5239583333333333,653.1037194635362,297.95969331332714,1273.3360547533275,909.4247902647395,361.55241383710774,36682.289260471625
5,42.0,466.1975370549136,249.02194517042636,894.7773182732575,391.3552667943619,247.15888537070563,1365.029771496757,1.0,1.0,4.149097663917041,1.0,1.0,5.751362121777197,9,0.551271186440678,845.6773154877757,451.72312882567735,1623.1164266909207,709.914242609296,448.34355839728306,2476.149316473748
6,43.0,791.1346175239653,450.9485279057712,1484.84451535807,666.6102680364104,474.8421227761851,1027.3052491963297,1.0,1.0,3.226040394714669,1.0,1.0,6.286357659307417,9,0.587378640776699,1346.8903405779906,767.7305516412304,2527.917108791425,1134.8902083925666,808.4089032387944,1748.9659614416853
7,44.0,1275.17962032488,487.6931239531848,2471.926877194522,1006.6871599030364,555.5401609022075,7698.846994976942,1.277737966436033,1.0,3.284983620735141,1.1202243906474576,1.0,3.4160364423834464,9,0.5748116254036598,2218.4304630745573,848.4399103979564,4300.41211407062,1751.334029119702,966.4734259890464,13393.68700062468
8,45.0,1805.7162095489075,872.1779673725667,3332.5104168487437,1697.0863208974756,1068.945178092066,3131.5297400479653,1.0000108751352572,1.0,7.811386328121947,1.0,1.0,18.061070031918963,9,0.6539923954372624,2761.0660646009455,1333.6209617382851,5095.640928088485,2594.9633860234653,1634.4917548733335,4788.327451352412
9,46.0,3493.984978339952,1795.4924139972536,6225.504728291486,3771.5397639346033,2511.0905573307155,7251.374691386045,1.2447936122453722,1.0,3.5728226196390813,1.1837946184093735,1.0,3.592238378722051,9,0.6801964839710445,5136.7289609346,2639.6672965949742,9152.509421904777,5544.779858190439,3691.7135217617665,10660.705931691837
