,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,71.0,,,,,,,7.149063576199712,1.0,26.298907717233558,7.011253301303436,1.0,22.6418585761604,9,0.3625,,,,,,
1,72.0,,,,,,,1.9289211352153663,1.0,10.267363328002006,2.665603522912082,1.0,10.261736465437885,9,0.30317848410757947,,,,,,
2,73.0,,,,,,,1.4561589595544544,1.0,9.836336443562764,2.4480270980314462,1.0,10.879564369999882,9,0.29823725583611244,,,,,,
3,74.0,,,,,,,1.890522987664081,1.0,9.973068134782192,2.9391313229092373,1.0,11.331893807132763,9,0.36770428015564205,,,,,,
4,75.0,385.6066070920375,144.32605259494653,682.8692466379698,543.101176372765,113.65637533500868,12427.177846992849,8.077216290140186,1.0,36.41161538732253,8.359496225696795,1.0,36.57884373914756,9,0.4392238919535857,877.9272124221919,328.59335577810043,1554.7178993398907,1236.5018987404183,258.7663772785364,28293.49239568705
5,76.0,217.56744903250413,132.4687841081518,394.9604133167577,170.3697920801073,116.6644927195692,271.1720585872607,1.7323851639926648,1.0,10.726646079865954,4.188955426382219,1.0,12.156605047756637,9,0.40042210283960095,543.3452536451421,330.8228571019105,986.3601697206234,425.47549416459947,291.3537786556754,677.2155099936765
6,77.0,276.0782898905969,159.0816662959112,507.81599064167386,275.02677107368345,201.501978699091,409.57577252760126,1.0,1.0,3.792797981512456,1.0,1.0,3.7199239522330863,9,0.4102502406159769,672.9509517802468,387.7673930356639,1237.8200921447487,670.387836118609,491.1684595152036,998.3559593106808
7,78.0,388.3328859333584,217.08050871306105,619.2342261555992,416.4341663592704,343.7802001297203,554.9392180838347,1.0693375861268168,1.0,3.6234276623986528,1.002802048134046,1.0,3.963824183701479,9,0.43545279383429675,891.7910079620044,498.5167434605251,1422.0467405962654,956.3244793825722,789.4775392359505,1274.3958149801335
8,79.0,569.101636105647,300.0006066143636,957.2142770834232,574.2627305097028,393.7192379671996,829.1730598922976,1.0,1.0,3.4224012221205324,1.0,1.0,7.387848144904675,9,0.46797568957456753,1216.0923073226563,641.060237310813,2045.4359027786636,1227.1208597005539,841.324125885954,1771.8293457638608
9,80.0,629.6557827480208,372.59137127787,1096.4014241371228,607.4777946050874,490.5834104267684,866.8408057527585,1.0,1.0,2.197575956960489,1.0,1.0,2.858124117062738,9,0.49413218035824585,1274.265890336307,754.0317876235894,2218.842382097502,1229.3831868320456,992.8181768511726,1754.269080642145
10,81.0,608.7215290867745,359.01080473204183,1085.9591174739162,575.1476377444055,413.22967708760007,757.7201253274862,1.0,1.0,1.7446557922839108,1.0,1.0,1.582254196199747,9,0.46787603930461075,1301.0316364811029,767.3203467859311,2321.0402462326188,1229.273545615264,883.2033324505571,1619.4890562330602
11,82.0,674.860990485452,415.580134511244,1239.0389861025055,636.1582731403246,461.438611581115,910.2417530302658,1.0499431646712458,1.0,5.012000217272035,1.0,1.0,5.163750542626166,9,0.5151378219611388,1310.059098196759,806.7358225205113,2405.2572598638985,1234.9282968943317,895.7575854640417,1766.986841628051
12,83.0,705.1280545112539,430.2776542910743,1202.7108045131902,608.3070328633328,471.4950232172584,768.1716222097871,1.1152274930349573,1.0,4.116637567523066,1.108512773168572,1.0,4.144600017188939,9,0.485485103132162,1452.419548946076,886.283948807264,2477.3382267628103,1252.9880503825375,971.1832972327163,1582.2764020025354
13,84.0,781.3078930749211,473.5319420159226,1456.157615378548,679.6141581789187,508.565020601018,940.6303575389928,1.064429149937705,1.0,3.783110272345721,1.3200575246438837,1.0,3.784833904964014,9,0.5056486170627191,1545.1597546404641,936.4842027387314,2879.7816630791467,1344.0443328546105,1005.7676486000101,1860.2450907570067
14,85.0,837.326848897926,495.9915404470114,1587.3940307936923,818.5539103586824,665.6912775582938,1018.7659156603036,1.1986936012913605,1.0,2.719143747451952,1.3946658593131218,1.0,2.8763512882018256,9,0.5259301014656145,1592.0877062646523,943.0750190278651,3018.2604615519936,1556.3929656766372,1265.7409714773987,1937.0747421022277
15,86.0,1202.5439040092442,642.0629366092594,1906.2347564611969,1315.1753155777474,1039.901901193998,1645.5765282799164,1.0,1.0,2.052975314359605,1.0075064586389604,1.0,2.208129574963937,9,0.5372451102788182,2238.3524410024893,1195.1024296452752,3548.1658557523283,2447.9986702814303,1935.6191081093546,3062.9902381538645
16,87.0,1503.326362792112,781.4200512590534,2599.988682265493,1702.406135558211,1220.967873850842,2472.942209698981,1.0,1.0,1.3151252424327076,1.0,1.0,1.1850903446080756,9,0.5599121706398996,2684.932461950282,1395.611833845301,4643.565220763245,3040.48782081769,2180.641782541448,4416.660932504398
17,88.0,2046.6743095135407,1136.5169233152424,3723.196770251352,2259.857605168661,1599.5028591129865,3055.7629519795846,1.0,1.0,1.2850338669528851,1.0,1.0,1.3725522850885643,9,0.5565505804311774,3677.4273201330902,2042.073017756529,6689.772504355082,4060.47120356586,2873.9577593716654,5490.539511453187
18,89.0,2198.806167365199,1214.337869388482,3979.811117968509,2146.087123026567,1563.600415392704,3070.3542848520938,1.0,1.0,2.2424252139664533,1.0,1.0,2.3410541956224318,9,0.5837646417869791,3766.597032383409,2080.1840030448516,6817.492587056648,3676.2883008075255,2678.4774264613234,5259.575632147474
19,90.0,2105.6203259630383,1225.8617351767589,3927.614984980508,2053.8211277945334,1578.3310193539055,2887.1538299851945,1.561866500677494,1.0,2.5427616925507044,1.3480067202577688,1.0,2.4804152718803025,9,0.6050443458980045,3480.109086612296,2026.0692352348813,6491.449778199574,3394.496852534437,2608.6203929587223,4771.805322302603
20,91.0,2077.188630744556,1218.9488678357052,3780.5007056264094,2064.862279182819,1553.9962617464894,2823.741822990545,1.000001077629438,1.0,1.8045663218462915,1.0,1.0,1.851384941907049,9,0.6097931873479319,3406.38215356015,1998.9545523410468,6199.644049925005,3386.1681665601536,2548.3988571683076,4630.654919697214
21,92.0,2120.3653674665816,1227.0658690944756,3857.1369511412736,2069.5183530312725,1470.2106133558048,3021.7824995837823,1.0,1.0,1.5746597587062805,1.0,1.0,1.651989339057889,9,0.6427244582043343,3299.027040904171,1909.1631778300368,6001.2294567371455,3219.915356594899,2287.466416733743,4701.520941067253
22,93.0,2064.3410526910684,1189.7058137980544,3543.276354224005,2130.081055808798,1661.0345582887207,2865.822756105394,1.0,1.0,2.220818467669855,1.0,1.0,2.3841363886490226,9,0.6357183418512209,3247.257341481886,1871.4354069659435,5573.657579087515,3350.6679225362154,2612.8466790053035,4508.007033051897
23,94.0,2121.616915002211,1152.6899760937,3682.9965049250704,2279.562389631232,1666.812292901501,2789.822625747656,1.3399094771321067,1.0,2.1362045973046024,1.5288834377807778,1.0,2.4299215396591176,9,0.6834637964774951,3104.212580003235,1686.5413823446834,5388.722158959802,3335.308177814057,2438.7718873948947,4081.8879363122464
24,95.0,1961.7477407117483,1119.1262662016577,3328.178818367861,2014.7715027933584,1594.5231910846032,2575.72437671139,1.0000000200969437,1.0,1.650286049199602,1.0,1.0,1.7204671161018907,9,0.7480073574494175,2622.6316107384114,1496.1433935859868,4449.3931579983455,2693.5182959475146,2131.6945284090066,3443.4479167346535
25,96.0,1992.5753228888784,1212.376532596928,3531.868106802633,2025.5899636397703,1446.5740048552188,2664.657869873201,1.80958936123691,1.0459039448680747,4.498756980243188,1.7904882032832186,1.0,4.531751255949676,9,0.7360248447204969,2707.212042068434,1647.1951202371763,4798.5718581875435,2752.067376759519,1965.3874665121539,3620.336852739117
26,97.0,2009.797746304917,1227.961322415595,3514.5468371509105,2007.382027867311,1653.0870282634778,2428.37489040844,1.0,1.0,4.209032939748486,1.0,1.0,4.237345963524357,9,0.7664283282260811,2622.2905290526614,1602.1867631872956,4585.617086056074,2619.1386121040837,2156.8709915636755,3168.4304989469515
27,98.0,2094.307426139886,1242.5509967476005,3844.7236481996574,1990.4247985953773,1571.0110562308869,2620.0824894887605,1.471767656238113,1.0,4.45865072674305,1.4939597166016514,1.0,3.958257316297496,9,0.8060135790494666,2598.352534717476,1541.6005747855309,4770.048232603907,2469.4680714221827,1949.1123934705709,3250.667926188823
28,99.0,2368.571822839128,1363.372754179623,4486.312054351751,2282.1255600499244,1629.0124957175783,3288.632309710292,1.345571737834568,1.0,3.3600884700882347,1.416850958630257,1.0,3.128345654828534,9,0.8507462686567164,2784.110739126694,1602.560956667276,5273.3843445889,2682.4984653218407,1914.8041616329429,3865.585346501571
29,100.0,3595.822238070068,1161.02440454743,6095.214626665518,3921.059789502781,1467.881962428807,56040.33026945379,1.0,1.0,2.0517807085816524,1.0,1.0,1.5552302128655162,9,0.8549458231387627,4205.906550743444,1358.0093300941119,7129.357746071156,4586.325452889393,1716.9298015162783,65548.39938712482
30,101.0,5275.192506151145,1549.792662357292,13049.792095378149,7916.879309146225,2079.2212731020927,46400.43976049014,1.0,1.0,2.142546469227933,1.0,1.0,1.949750715789524,9,0.876280834914611,6019.9793216579765,1768.6027134306908,14892.24866666151,9034.63706349082,2372.7795819073253,52951.56291420161
31,102.0,8616.91421206972,19282.490306510583,42416.60201221905,,,,1.0,1.0,3.4963817235823096,1.0,1.0,3.616787278860578,9,0.8765725943556614,9830.234560782406,21997.596583183717,48389.14915358271,,,
32,103.0,,,,,,,1.3572545410896772,1.0,4.110787162587072,1.0233226577284888,1.0,4.0928320058995125,9,0.8659392049883087,,,,,,
33,104.0,,,,,,,1.0,1.0,2.450511861427403,1.0,1.0,2.436822787383786,9,0.8901515151515151,,,,,,
34,105.0,,,,,,,1.0,1.0,3.1545231577284967,1.0,1.0,2.9785571857319,9,0.8819444444444444,,,,,,
35,106.0,,,,,,,1.0,1.0,3.565151931169176,1.0,1.0,3.5674992181295635,9,0.9387755102040817,,,,,,
