,18,19,20,21,23,24,25,26,27,28,29,30,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,6,26,2,2,14,77,62,20,32,26,85,27,16,96,161,227,88,38,126,132,167,326,433,267,801,846,500,360,161,563,1135,478,573,646,710,681,883,410,484,861,756,649,814,702,834,407,342,330,366,411,452,521,711,675,932,950,614,1192,1375,1408,1173,2070,2417,3062,2705,2537,2747,3552,2984,2837,2460,2854,2655,2357,4279,2794,3648,4971,3877,6434,7160,6313,7056,3191,4382,3033,657
