,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,53.0,,,,,,,1.6560901472078666,1.0,4.246661841797906,1.763221030313603,1.0,4.508751849185777,9,6.384615384615385,,,,,,
1,54.0,,,,,,,1.009361602225237,1.0,3.572338864040867,1.278689924227291,1.0,4.093569452839747,9,6.836363636363636,,,,,,
2,55.0,,,,,,,1.299716167753274,1.0,4.330166432992603,1.0,1.0,3.8040518830562906,9,6.538860103626943,,,,,,
3,56.0,,,,,,,1.0000085512985115,1.0,2.60558006131868,1.0,1.0,2.605575275513498,9,6.549763033175355,,,,,,
4,57.0,1091.326765372804,437.15054718974034,1993.0139665133167,1173.3705694351463,469.7598620778218,6803.056484096024,1.0,1.0,2.4273280101156254,1.0,1.0,2.273993520792734,9,4.809160305343512,226.92667660926557,90.89955822516822,414.42036446546746,243.98657872381614,97.68022528919786,1414.6038085977445
5,58.0,768.0793039966592,427.9110962317004,1399.4278975984143,721.4337926810199,487.4582719846821,1285.3671462061332,1.0,1.0,1.885107467958801,1.0,1.0,2.106520865124405,9,3.905511811023622,196.6654669507575,109.56594601093941,358.32125603830366,184.7219590130837,124.81290431865851,329.1161846132639
6,59.0,726.6101690024364,433.4258270048864,1291.8632259916428,718.4601369350971,591.6098547604912,1011.466616210718,2.0381622856905914,1.0,5.311558522306874,1.4491405223548246,1.0,5.387294665203151,9,4.850202429149798,149.81027691452567,89.36242009199243,266.35243474118175,148.12992806591734,121.97632230871562,208.54111369286088
7,60.0,747.718056844501,468.33671761496976,1296.684707192469,706.0051072296037,542.7971056104113,892.7135852703004,1.1860668016625011,1.0,3.644051937512537,1.1535811722905365,1.0,4.105177987877114,9,4.924418604651163,151.83884979604977,95.10497689465737,263.31731952432665,143.36821539963617,110.2256223907801,181.28304210919913
8,61.0,777.8406015818548,490.5101931547784,1292.0435670416691,717.8758204770206,582.2245427200619,885.5014713585382,1.59342224562645,1.0,4.66072933499675,1.629442434487872,1.0,4.8933008507511175,9,4.258928571428571,182.63762552865356,115.17220468204441,303.37291301607326,168.55784464030674,136.7068108692808,207.91648803387062
9,62.0,665.7787068284752,380.8086076688165,1236.00928926312,676.2456628321995,457.04296070211007,1043.341793040048,1.0,1.0,5.726635305679152,1.0,1.0,6.425459694646982,9,4.9491525423728815,134.52377980438368,76.94420497417867,249.74160296754823,136.6386784489718,92.34772151172771,210.81221160740697
10,63.0,740.4504806286407,403.4501039617004,1337.3206152575249,774.4627516999028,543.5123828342178,1193.3797421234249,1.0,1.0,2.308425896916921,1.0,1.0,2.44498438857868,9,4.857843137254902,152.42371145130446,83.05128275296356,275.29102473515144,159.4252284024018,111.88347739473303,245.66041109301582
11,64.0,798.0452809672963,424.49757856189495,1375.0796860728103,848.7783114037438,552.7412283611711,1450.625804296814,1.0,1.0,2.658691193109426,1.0,1.0,2.9801572406581984,9,4.804123711340206,166.11672157473765,88.361083949579,286.22903336708714,176.67703048532866,115.05557757732532,301.9542983192939
12,65.0,800.214784644738,444.8592084054246,1426.945063593959,863.817495133394,550.627877708233,1617.142077346941,1.0,1.0,3.221567110211666,1.0,1.0,3.438871810482608,9,4.417283950617284,181.15538724489596,100.70876433996477,323.0367527979617,195.55398855730832,124.65304106866091,366.0942097962611
13,66.0,633.7628602171618,333.92333969700985,1091.740077227313,673.3993960238419,480.86497766980176,1011.3075936962708,1.000018703473586,1.0,3.336575162963604,1.0,1.0,3.4059076191358804,9,3.7767295597484276,167.80731852544335,88.416005015528,289.07022860806455,178.30225473403974,127.32311648542628,267.7733678562982
14,67.0,472.5322669860435,260.7425275704096,847.478175245915,525.58210607162,360.97103672901824,691.79090858768,1.0604625375208183,1.0,2.6580093201127872,1.0,1.0,2.8232010978281057,9,3.3299492385786804,141.90374481135757,78.30225294416263,254.5018300662275,157.83487026845907,108.40136316404968,207.74818443867827
15,68.0,336.9451770228435,189.1556888450122,624.2591917178647,338.9577176011507,234.3378064581893,498.1781221192564,2.2439310952070306,1.0,4.546408641403715,2.152164464684814,1.0,4.589176807679744,9,2.9421965317919074,114.52164169931616,64.2906368765955,212.17453863888133,115.20566826129485,79.6472308787166,169.32183718395157
16,69.0,276.5732536939426,160.40779883056044,518.1079708827465,222.00984604958927,140.4528697907261,326.11070192136754,1.9959382807539647,1.0,6.755921375251358,1.9276683590282164,1.0,6.903251441513451,9,2.452,112.79496480177104,65.41916754916821,211.30015125723756,90.54235156997932,57.28094200274311,132.9978392827763
17,70.0,218.3682450250337,128.79491642088558,419.0043214999908,179.40305927934514,105.87338817045294,340.83953093843536,6.880747449729453,2.229979112399068,14.168699355671048,7.62978738903344,1.0,14.300899655790715,9,2.147692307692308,101.67575878672773,59.968979708865064,195.09513536890688,83.53294307419365,49.29634836016791,158.70035466331157
18,71.0,,,,,,,1.0,1.0,6.937226381788155,1.0,1.0,7.542829454738253,9,1.9353932584269662,,,,,,
19,72.0,,,,,,,3.960487690415123,1.0,12.256451944257,5.287382588533753,1.0,13.61484723422777,9,1.1184738955823292,,,,,,
