,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
34,53.0,,,,,,,1.6560901472078666,1.0,4.246661841797906,1.7632210303136033,1.0,4.508751849185777,9
35,54.0,,,,,,,1.009361602225237,1.0,3.572338864040867,1.2786899242272913,1.0,4.093569452839747,9
36,55.0,,,,,,,1.299716167753274,1.0,4.330166432992603,1.0,1.0,3.8040518830562906,9
37,56.0,,,,,,,1.0000085512985115,1.0,2.60558006131868,1.0,1.0,2.605575275513498,9
38,57.0,1091.326765372804,437.15054718974034,1993.0139665133167,1173.3705694351463,469.7598620778218,6803.056484096024,1.0,1.0,2.4273280101156254,1.0,1.0,2.2739935207927346,9
39,58.0,768.0793039966592,427.9110962317004,1399.4278975984143,721.4337926810199,487.4582719846821,1285.3671462061332,1.0,1.0,1.8851074679588007,1.0,1.0,2.106520865124405,9
40,59.0,726.6101690024364,433.4258270048864,1291.8632259916428,718.4601369350971,591.6098547604912,1011.466616210718,2.0381622856905914,1.0,5.311558522306874,1.4491405223548246,1.0,5.387294665203151,9
41,60.0,747.718056844501,468.33671761496976,1296.684707192469,706.0051072296037,542.7971056104113,892.7135852703004,1.1860668016625011,1.0,3.644051937512537,1.1535811722905365,1.0,4.105177987877114,9
42,61.0,777.8406015818548,490.51019315477834,1292.0435670416691,717.8758204770206,582.2245427200619,885.5014713585382,1.59342224562645,1.0,4.66072933499675,1.629442434487872,1.0,4.8933008507511175,9
43,62.0,665.7787068284752,380.80860766881653,1236.00928926312,676.2456628321995,457.04296070211007,1043.341793040048,1.0,1.0,5.726635305679152,1.0,1.0,6.425459694646982,9
44,63.0,740.4504806286407,403.4501039617004,1337.3206152575249,774.4627516999028,543.5123828342178,1193.3797421234249,1.0,1.0,2.308425896916921,1.0,1.0,2.4449843885786797,9
45,64.0,798.0452809672963,424.49757856189495,1375.0796860728103,848.7783114037438,552.7412283611711,1450.625804296814,1.0,1.0,2.658691193109426,1.0,1.0,2.9801572406581984,9
46,65.0,800.214784644738,444.8592084054246,1426.945063593959,863.817495133394,550.627877708233,1617.142077346941,1.0,1.0,3.221567110211666,1.0,1.0,3.438871810482608,9
47,66.0,633.7628602171618,333.92333969700985,1091.7400772273127,673.3993960238419,480.86497766980176,1011.3075936962707,1.000018703473586,1.0,3.3365751629636033,1.0,1.0,3.4059076191358804,9
48,67.0,472.5322669860435,260.7425275704096,847.478175245915,525.58210607162,360.97103672901824,691.79090858768,1.0604625375208183,1.0,2.6580093201127872,1.0,1.0,2.8232010978281057,9
49,68.0,336.9451770228435,189.1556888450122,624.2591917178647,338.9577176011507,234.3378064581893,498.1781221192564,2.2439310952070306,1.0,4.546408641403715,2.152164464684814,1.0,4.589176807679744,9
50,69.0,276.5732536939426,160.40779883056044,518.1079708827465,222.00984604958927,140.4528697907261,326.11070192136754,1.9959382807539647,1.0,6.755921375251358,1.9276683590282164,1.0,6.903251441513451,9
51,70.0,218.3682450250337,128.79491642088558,419.0043214999908,179.40305927934514,105.87338817045294,340.83953093843536,6.880747449729453,2.229979112399068,14.168699355671047,7.6297873890334404,1.0,14.300899655790717,9
52,71.0,,,,,,,1.0,1.0,6.937226381788155,1.0,1.0,7.5428294547382535,9
53,72.0,,,,,,,3.960487690415123,1.0,12.256451944257,5.287382588533753,1.0,13.61484723422777,9
54,73.0,,,,,,,1.0,1.0,5.105609688642635,1.1691513067784554,1.0,6.26048860358686,9
55,74.0,,,,,,,1.0,1.0,2.051615488135013,1.0,1.0,3.126760424022441,9
