,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t
0,0.0,,,,,,,1.2783648587825156,1.0,2.278662047440342,1.2872472627216083,1.0,2.278651440101584,9,1
1,1.0,,,,,,,1.3043156613752895,1.0,2.4886743226167036,1.304276769446766,1.0,2.4886850582105207,9,1
2,2.0,,,,,,,1.0,1.0,1.643714211632537,1.0,1.0,1.6657343382815981,9,1
3,3.0,,,,,,,1.0,1.0,1.192165086396331,1.0,1.0,1.1920954850031378,9,1
4,4.0,7493.960643872135,2400.7504980470567,14490.292487219842,11206.292405283542,4401.6155697800605,80200.0848670153,1.0000029133583832,1.0,1.730334200256286,1.0,1.0,1.734993167040358,9,1
5,5.0,6596.349764681443,3329.5566970002983,11433.910513206496,8253.593706823853,4562.611863553694,16049.17724835865,1.0,1.0,1.593646300244035,1.0,1.0,1.6491133182457738,9,1
6,6.0,5708.07906300059,3137.120892253209,10239.489369667957,6751.217484637118,4505.893739461244,14862.292179441985,1.6507898992472079,1.0392202047653334,3.0474128291151708,1.6677077771535398,1.0417120926050398,3.047410442465819,9,1
7,7.0,6257.819920292313,3511.2741079410985,11478.709826514529,6550.442410002774,4458.228205082645,9140.303997226983,1.0,1.0,1.2821695132401354,1.0,1.0,1.296668653878515,9,1
8,8.0,6269.212787039502,3669.4799193756453,11927.53081940149,6344.20936462881,4601.2580766913425,9068.054028534329,7.11084253655956,4.482659613469554,10.119397213808154,7.104832800326501,4.499212776243116,10.119396081979088,9,1
9,9.0,5416.507232341002,3041.0884971491046,9974.598189207296,5513.549234678732,4124.347467413633,8457.945388379747,1.0,1.0,2.3099704343482235,1.0,1.0,2.398163600345328,9,1
10,10.0,5970.601301214882,3444.0071104858243,11264.122252432644,6064.576456396647,4442.806125845201,9583.943580402844,1.0,1.0,2.3626637812575546,1.0,1.0,2.384965903601796,9,1
11,11.0,6406.2899342707115,3669.3019704998887,11934.035539323822,6344.940091101775,4919.3545119727305,9132.978134643812,1.938199257499895,1.0,3.6368333876262016,1.9061601320548391,1.0,3.6780347162945577,9,1
12,12.0,6534.822864857589,3773.7867064933753,12372.571335328012,6035.108139545808,4586.603395514069,8156.400014106689,1.0,1.0,1.7222576755331516,1.0,1.0,1.7318432007212219,9,1
13,13.0,6599.558323410656,3790.832421086595,12378.754511748673,6248.3909843819765,4530.321218179511,8199.404031654076,1.568886658839482,1.0,2.8216096425894506,1.461483178826282,1.0,2.8250666624720875,9,1
14,14.0,7105.238887813452,4132.4588719132635,13385.341132731513,6708.594175750393,5395.453564415433,8912.86889356494,2.094914460242801,1.2048577708274888,3.3813355606283833,2.081425991690776,1.0729757334319276,3.5193868379289692,9,1
15,15.0,7587.858098606266,4357.342703276275,14088.305658707251,7367.823093577412,5472.0230770759135,11633.665531028666,1.0,1.0,1.7124453459961737,1.0,1.0,1.6392332549389426,9,1
16,16.0,8066.402165490593,4664.435054915546,15231.333230095559,7460.029145942657,5532.90723658552,10216.964958359064,1.0,1.0,1.5655224144373112,1.0,1.0,1.5818523251465928,9,1
17,17.0,6963.562416948092,3899.855952826664,12578.363615762863,6797.633468994109,5095.676651326574,9247.937584230649,1.0,1.0,1.662716235999758,1.0,1.0,1.6442067573313146,9,1
18,18.0,7166.503771608339,4204.134833133767,13358.752682269958,6997.275221337355,4991.978145848921,9835.599668449431,1.0,1.0,2.1989186065932893,1.0,1.0,2.254171686498817,9,1
19,19.0,7704.148214842515,4499.357295545424,14232.042387068885,7552.831019599418,5756.998499478445,10311.547104062833,2.0646888425361887,1.0,4.253053255906083,2.0293634638722327,1.0,4.253052733146716,9,1
20,20.0,7454.7704757313595,4461.646011767133,13608.46935116436,7262.926379632694,5436.882301824585,10487.943893759648,2.219406762075862,1.0,3.9672352255677668,2.1040102394229985,1.0,3.9255232017001784,9,1
21,21.0,6613.398613602425,3911.040863098213,11830.531893629272,6789.747614535406,4997.709147700073,9059.85678673064,1.859162052921596,1.0,3.6327520276385252,1.8457220015318638,1.0,3.787054328719631,9,1
22,22.0,6208.9486064076245,3655.517404504707,10865.764942414029,6331.833917410713,5118.679055091108,8743.431104145015,1.000003247463121,1.0,2.0984463181414394,1.0,1.0,2.0018615564115816,9,1
23,23.0,6301.701479936544,3782.53850788657,10990.909843980959,5905.221489480702,4694.906290763958,7722.09441699931,1.4203949102521143,1.0,3.348386092323507,1.4505425803677479,1.0,3.569844312071904,9,1
24,24.0,5747.681905139712,3400.9902351302617,9780.532330112652,5577.5119263084,4351.774673868997,7024.098031197566,1.0,1.0,3.1339525265988577,1.0,1.0,3.1171125406108025,9,1
25,25.0,5776.964820615017,3679.109331444958,10302.588792838844,5553.716053560318,4584.111727908521,6798.41756168733,1.3451849473023234,1.0,2.956248049615742,1.3671788749190366,1.0,3.031050914626855,9,1
26,26.0,5741.918608920279,3584.9257148565202,10150.824860323668,5726.634947195372,4528.798339500422,6713.130351468093,3.754034754762559,1.7718447546589116,6.516944663718316,3.883176797790969,1.6566754292337638,6.787840874131729,9,1
27,27.0,5971.011171555622,3754.9961874004975,10336.42572952083,5529.640668648678,4400.1308909809295,7055.870757720271,1.000001942455949,1.0,5.05044653980152,1.0,1.0,5.140061131882242,9,1
28,28.0,6625.615000472544,4020.4177183930196,10689.650331351524,6056.021033316772,4683.189030824134,7696.346308693963,1.0000000109612186,1.0,2.106679760165141,1.0,1.0,2.099479942275912,9,1
29,29.0,6671.031396009892,4062.630359191052,12037.926696898918,5924.1445348223115,4558.369738037979,7892.765590571782,1.0,1.0,1.709788783182294,1.0,1.0,1.6631042699567078,9,1
30,30.0,6877.33849004154,4218.145380767632,11396.549209075769,5857.775515112852,4554.333014396099,7986.738971714383,1.3708108030246442,1.0,2.2405376750790675,1.2745973544841867,1.0,2.472647528702574,9,1
31,31.0,6670.51476627374,4352.411436632112,10488.640598964992,5863.491019202653,5034.389642162585,7784.823021265327,1.0,1.0,1.9062723060298603,1.0,1.0,2.0435994030947833,9,1
32,32.0,6590.394932125104,4186.852790019677,10497.486163259484,6232.901166214177,4882.857935671873,7858.810366157835,1.0,1.0,2.053300487931516,1.0,1.0,2.233923305983496,9,1
33,33.0,6051.34104212054,3999.5973149239153,9714.907089792856,5651.933010763846,4552.3698271628045,7377.284436502727,1.225241645686808,1.0,3.059379799781377,1.1799749150891847,1.0,3.2237919773686863,9,1
34,34.0,5774.133959016659,3746.6673647812436,9425.017890930241,5323.898163181341,4223.857030497993,7230.147264668009,1.0,1.0,1.2220138045592184,1.0,1.0,1.7612154624527125,9,1
35,35.0,5846.257757714098,3848.6740331185147,9265.340808618063,5464.689018368115,4426.965258038633,6479.821670181503,1.0,1.0,2.1878216780562467,1.0,1.0,2.713445511295914,9,1
36,36.0,5861.284186967829,3837.082548065976,9383.922580224225,5267.890567227065,4322.077760863254,7695.342379297615,1.2173643191005272,1.0,3.4086738468577416,1.383800753318904,1.0,3.7564180770766407,9,1
37,37.0,5675.363178007362,3735.610039004963,9189.683163133413,4990.370513038648,3906.347586625065,6805.074133103423,1.6792480586140024,1.0,4.965250554853242,1.6705290592457827,1.0,5.070284098178517,9,1
38,38.0,5772.999397040596,3944.244298680326,9274.917633469398,5137.5593908509,4188.119264916742,6533.943887331632,5.997950778954888,3.294722297841321,9.924471137908283,5.933257889097394,3.2679263268897736,10.153299290499994,9,1
39,39.0,5745.580532988143,3736.0875875505453,9750.191086189647,5401.921023054328,4278.000211160746,7227.844408362089,1.0682597370714308,1.0,3.377109904028197,1.0,1.0,3.4223456107010612,9,1
40,40.0,6379.812598844991,3991.603655955672,10575.98337244696,6282.001336059126,5186.943649750877,8335.92476116225,1.0523547861460447,1.0,2.9968274504313537,1.0,1.0,2.981863369254168,9,1
41,41.0,6601.939824543735,3944.1803541061627,11969.541452635032,6655.030712381975,5302.934620426674,9193.778394444531,4.001067018092028,1.8789735898427316,6.323971877651336,4.080833671172222,1.4360555318523485,6.444769939617422,9,1
42,42.0,7280.469492847536,4320.277197986561,13245.958365672248,7258.465284201211,5015.554878297175,10376.974854133976,1.0000031819973088,1.0,2.379125529651247,1.0126949246783137,1.0,2.4782633820785995,9,1
43,43.0,7112.72555469448,4645.937936475458,12009.44423188136,7013.501168343853,5183.726353389654,9543.069967034238,3.9124390212288804,2.326531875222216,5.4207451776277855,4.108092431810391,2.1466832634879807,5.670267227377768,9,1
44,44.0,7038.111366586255,4563.521131673302,11679.682476767388,6706.274905102695,5063.977833667901,9308.260297259492,1.0,1.0,1.8065668967310065,1.0,1.0,1.914405159211521,9,1
