,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005353319057815846,0.0010706638115631692,0.00024131274131274132,0.0012116316639741518,0.005020242914979757,0.00975177304964539,0.028169014084507043,0.07224377995891348,0.10249728555917481,0.18301819479129505,0.3392,0.4100747737111374,0.639197202371902,0.6501716247139588,0.7893890675241158,0.8051616562677255,0.8303469704816158,0.8880023640661938,0.9370822622107969,0.9592445328031809,0.9704175248080884,0.976812781646866,0.9794514803321311,0.974012474012474,0.9777186564682407,0.9824444072897509,0.9865247170935081,0.982538686741949,0.9654790182106097,0.9420211811164961,0.9037794412999818,0.8418587221285366,0.7080468314439695,0.5658465991316932,0.3548805067664843,0.1833151473068148,0.08874418604651163,0.04576741939379302,0.015032884434700909,0.009178743961352657,0.005079428315322942,0.0021424745581146223,0.00035686246520590966,0.00037548108514033607,0.000297441998810232,0.0001754770783066462,4.910385465259023e-05,0.0,7.863489816780687e-05,3.9840637450199205e-05,4.351610095735422e-05,0.0,0.00016240357287860332,0.0,7.984031936127745e-05,4.642956634785031e-05,0.0,0.0,3.172286901627383e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.559508574353724e-05,4.1743195859074974e-05,0.0,0.0,2.23563603845294e-05,1.7769564290283604e-05,5.823207422648395e-05,0.0,0.0,0.0,0.0
