,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
5,24.0,,,,,,,3.766509605014563,1.0,8.670873252135932,1.0,1.0,10.448366855963073,9
6,25.0,,,,,,,1.0,1.0,19.869475600720804,2.281078820778258,1.0,17.369851317726425,9
7,26.0,,,,,,,3.2675497372671076,1.0,16.47454870888216,1.6457972512013928,1.0,9.650246683949446,9
8,27.0,,,,,,,5.281205455506656,1.0,18.673386905409938,1.0,1.0,11.154719313051924,9
9,28.0,368.4176725049024,148.53901495802825,897.372558586567,646.7477006404436,225.95822627248077,3372.6774266451157,1.0,1.0,3.989181149370591,1.0,1.0,2.362967676778133,9
10,29.0,827.4752443029198,247.53233606873272,1894.547006459448,1520.362963382706,385.1582029208444,11768.785385748255,3.031387755524053,1.0,7.666411781868124,1.1756348379928254,1.0,5.725875965418212,9
11,30.0,,,,,,,1.0,1.0,5.9295725212422274,1.0,1.0,4.257740770537276,9
12,31.0,706.6978738445599,266.8278612886292,2038.8051148330503,,,,1.2822806939157954,1.0,4.779628525545715,1.0,1.0,3.754990171499402,9
13,32.0,,,,,,,1.664472707347871,1.0,7.268521981708495,1.0,1.0,5.678732703191768,9
14,33.0,178.9625653806352,61.465328093035396,420.0675189762041,337.0066715878519,120.97179372039132,3632.3106276414146,1.0,1.0,7.054317308773415,1.0,1.0,5.912691510616306,9
15,34.0,191.95371315373626,44.92703731637269,473.59619094059053,303.79164831758635,302.35465448300073,305.228642152172,1.1267934104449786,1.0,8.020837018082831,1.0,1.0,6.329168321037056,9
16,35.0,,,,,,,1.0,1.0,4.210373789763539,1.0,1.0,3.515671464443339,9
17,36.0,261.37046681892855,77.60179779706584,794.7155535747859,400.66961302180584,70.8467319775407,25576.5730888213,1.0,1.0,9.772546696323555,1.0,1.0,8.153049421703829,9
18,37.0,195.91931366990732,75.61262547416675,438.19115953089306,297.4268916624816,107.99372692998172,5487.206077924462,3.711349555076837,1.0,18.457392602235416,3.446402365911928,1.0,16.00595725231221,9
19,38.0,,,,,,,1.0,1.0,3.8467466142702933,1.0,1.0,3.9211941541761908,9
20,39.0,504.3198898398893,169.03273553757668,1340.6673149014227,774.927410551679,438.80056297956617,2633.4021533034916,1.0,1.0,3.838034857555834,1.0,1.0,3.608885507149208,9
21,40.0,592.7559077643766,162.66844402192413,1369.8729188689554,687.6927894170888,200.21683905336306,12493.869217041878,1.2839184427290125,1.0,4.755977048186046,1.0,1.0,5.543738293489534,9
22,41.0,546.9311952392741,198.22372238536235,1072.1149440540598,829.6510070493044,341.55710456717605,30752.34217674896,1.0,1.0,4.652577314493985,1.0,1.0,4.523951539447475,9
23,42.0,898.6554640245463,294.82680069101974,1878.3322272057937,2048.757828975021,484.7169891208577,16653.72661093951,1.0,1.0,3.8832102005388904,1.0,1.0,2.4065611011083576,9
24,43.0,621.7199806757211,205.74166407435985,1271.840833168374,729.3198313609369,215.85237248029293,5713.062466425344,1.425075963668366,1.0,4.647984128903437,1.0,1.0,2.960508254101741,9
25,44.0,1115.2016313922945,352.8173764905881,2871.7697744375437,672.9306541834154,604.5370833189083,14487.129071985088,1.0361656323620498,1.0,4.502250085398163,1.0,1.0,4.472318778861352,9
26,45.0,,,,,,,1.0,1.0,2.771141075144243,1.0,1.0,2.128744427695698,9
27,46.0,1251.2010085792203,329.00220238337243,2711.5221911262806,,,,1.0,1.0,3.042574406547553,1.0,1.0,3.4352019770510642,9
28,47.0,,,,,,,1.4430749276544943,1.0,4.522000985403803,1.0,1.0,4.581359512495674,9
29,48.0,,,,,,,1.0,1.0,3.1227879790218984,1.0,1.0,2.523455185736058,9
30,49.0,,,,,,,2.6881840460706474,1.0,4.723824954958437,1.0,1.0,3.4473191536926966,9
31,50.0,,,,,,,1.0,1.0,4.1113686898234025,1.0,1.0,2.8085561047893965,9
