,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
0,18.0,22.0,27.0,0,,,,,,,,,,,,,,,,,,,,,,,9
1,18.0,22.0,27.0,1,,,,,,,,,,,,,,,,,,,,,,,9
2,18.0,22.0,27.0,2,,,,,,,,,,,,,,,,,,,,,,,9
3,18.0,22.0,27.0,3,,,,,,,,,,,,,,,,,,,,,,,9
4,18.0,22.0,27.0,4,,,,,,,,,,,,,,,,,,,,,,,9
5,18.0,22.0,27.0,5,,,,,,,,,,,,,,,,,,,,,,,9
6,18.0,22.0,27.0,6,,,,,,,,,,,,,,,,,,,,,,,9
7,18.0,22.0,27.0,7,,,,,,,,,,,,,,,,,,,,,,,9
8,18.0,22.0,27.0,8,,,,,,,,,,,,,,,,,,,,,,,9
9,18.0,22.0,27.0,9,,,,,,,,,,,,,,,,,,,,,,,9
10,18.0,22.0,27.0,10,,,,,,,,,,,,,,,,,,,,,,,9
11,18.0,22.0,27.0,11,,,,,,,,,,,,,,,,,,,,,,,9
12,18.0,22.0,27.0,12,,,,,,,,,,,,,,,,,,,,,,,9
13,18.0,22.0,27.0,13,,,,,,,,,,,,,,,,,,,,,,,9
14,18.0,22.0,27.0,14,,,,,,,,,,,,,,,,,,,,,,,9
15,18.0,22.0,27.0,15,,,,,,,,,,,,,,,,,,,,,,,9
16,18.0,22.0,27.0,16,,,,,,,,,,,,,,,,,,,,,,,9
17,18.0,22.0,27.0,17,,,,,,,,,,,,,,,,,,,,,,,9
18,18.0,22.0,27.0,18,,,,,,,,,,,,,,,,,,,,,,,9
19,18.0,22.0,27.0,19,,,,,,,,,,,,,,,,,,,,,,,9
20,18.0,22.0,27.0,20,,,,,,,,,,,,,,,,,,,,,,,9
