,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9454545454545454,0.7482517482517482,0.7880794701986755,0.7783251231527094,0.6627218934911243,0.7086614173228346,0.6509803921568628,0.606951871657754,0.448,0.40860215053763443,0.4044943820224719,0.39826839826839827,0.4262295081967213,0.2733990147783251,0.22839506172839505,0.2755102040816326,0.18604651162790697,0.16826923076923078,0.09782608695652174,0.08743169398907104,0.03125,0.02557544757033248,0.015065913370998116,0.015060240963855422,0.0
