,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
659,49.0,52.0,55.0,19,1.0,1.0,2.9763728213010454,1.0,1.0,1.0,4.97322394690283,426.7612362495533,1.0,1.0,2.976341861809862,1.0,1.0000455190682744,1.0,4.973212699684853,368.04294798447455,194.1426550618103,638.8454888786066,7
660,50.0,53.0,56.0,0,3.4184476768793757,1.3479173184196387,1.0,1.0,1.0,1.0,1.0,608.8604077470654,1.759363876256648,1.0,1.0,1.0,1.0,1.0,1.0,629.9411186131848,373.20993944175797,1223.0010691708117,7
661,50.0,53.0,56.0,1,2.4291851670229154,1.0,1.0,1.0,1.0,1.0,1.0,462.19302406056903,1.1257075954448952,1.0,1.0,1.0,1.0,1.0,1.0,561.4656216004668,374.9040572634632,969.0700670566906,7
662,50.0,53.0,56.0,2,3.7527594297051814,2.2984084075055637,1.0,1.0,1.0955312524524747,1.0,1.0,867.1071917939983,3.5569403610150823,2.2594495278980413,1.0,1.0,2.081558116068135,1.0,1.0,936.7216389929765,540.956746518444,1780.0713453812045,7
663,50.0,53.0,56.0,3,2.618498547787474,1.4307823586376074,1.0,1.0,1.0,1.0,1.0,564.0837354395347,1.8824899514020894,1.0,1.0,1.1145374058974127,1.0,1.0,1.0,631.5969582074276,372.64220534238234,1226.2158039044205,7
664,50.0,53.0,56.0,4,2.3384957702482465,2.2300889949371103,1.0,1.0,1.0,1.0,1.0,713.2742436940802,1.7746069286080137,1.7349123585195512,1.0,1.7450527366757405,1.0,1.0,1.0,764.5058870143972,422.38950257545446,1368.6392510158782,7
665,50.0,53.0,56.0,5,3.8697211155437286,2.1184355007636695,1.1312414901268708,1.0,1.0,1.0,1.0,584.3014297070198,3.21820370511165,1.853461556679471,1.1687383984197506,1.8923797634120734,1.0,1.0,1.0,651.8942872348504,352.02291510681926,1158.3660027019268,7
666,50.0,53.0,56.0,6,2.5066981404621234,1.0,1.0,1.0,1.0,1.0,1.0,716.8639727182592,1.4845234109425576,1.0,1.0,1.28198295739389,1.0,1.0,1.0,706.1417385546764,407.7968540153256,1341.8956307341914,7
667,50.0,53.0,56.0,7,5.187637461843238,2.3101642724135867,1.0,1.0,1.0,1.0,1.0,770.0920983622337,4.79881920665021,2.262662599576165,1.0,1.94921223556153,1.0,1.0,1.0,877.619651598677,451.9741205733187,1453.513645537845,7
668,50.0,53.0,56.0,8,3.260603967647786,1.8931512978352105,1.0,1.0,1.0,1.0,1.0,594.743672929763,2.4683122523687557,1.2861962225159531,1.0,1.0000043446705622,1.000004112286047,1.0,1.0,622.0556990156185,367.0128624192149,1207.6918977042542,7
669,50.0,53.0,56.0,9,4.1836339024386815,2.3109218355807086,1.0,1.0,1.0,1.0,1.0,613.6591646283467,2.864063699634822,1.3197410259068274,1.0,1.0,1.0,1.0,1.0,617.0802432586635,364.0773435226115,1198.032284241072,7
670,50.0,53.0,56.0,10,3.166439588550721,2.4075891041050554,1.0,1.0,1.0,1.0,1.0,567.6261971936042,2.299728209696466,2.3730271886291123,1.0,1.7304770111976178,1.0,1.0,1.0,660.5178242161595,373.1925706821301,1228.0268351505993,7
671,50.0,53.0,56.0,11,5.582299670995819,1.8292284837414827,1.1218749638439072,1.0,1.0,1.0,1.0,792.281968990231,3.2118578300248766,1.146633600423706,1.0,1.0,1.0,1.0,1.0,751.5596851952859,443.42021426521865,1459.1177990778563,7
672,50.0,53.0,56.0,12,2.700912895732694,1.9012216189763642,1.0,1.0,1.0,1.0,1.0,591.5822103456405,1.9114997282410573,1.5521472133499563,1.0,1.645572958870607,1.0,1.0,1.0,663.5916909070621,383.2242014988284,1261.0369023679395,7
673,50.0,53.0,56.0,13,5.103736463325475,1.0,1.0,1.0,1.0,1.0,1.0,615.9965398899799,4.42555536515853,1.0,1.0,1.9994584502193602,1.0,1.0,1.0,688.9851021106987,412.4682375904137,1232.2546114023294,7
674,50.0,53.0,56.0,14,3.5602578966841403,1.9557582381788199,1.0,1.0,1.0,1.0,1.0,575.7342519852076,3.1717272991537806,1.716173177775742,1.0,1.0,1.0,1.0,1.0,666.9641763369843,393.50886403882066,1294.8795953414187,7
675,50.0,53.0,56.0,15,2.8909818660772397,2.1007066083868637,1.0,1.0,1.0,1.0,1.0,582.4581999797379,2.184367446200727,1.3997811111686682,1.0,2.0754990271342386,1.0,1.0,1.0,623.733555221047,375.2810374473246,1135.2905953260047,7
676,50.0,53.0,56.0,16,2.4775411015249857,1.760207619593655,1.0,1.0,1.0,1.0,1.0,445.11383679875433,1.7379624629193078,1.0295752352448149,1.0,2.015992422682109,1.0,1.0,1.0,562.5151742233506,331.8839527917769,1092.0967677336253,7
677,50.0,53.0,56.0,17,4.7078563076488456,1.3923725903370425,1.0,1.0,1.0,1.0,1.0,637.5453078118784,4.15663719926927,1.0,1.0,1.5947823553430553,1.0,1.0,1.0,684.2982030467708,386.6284847214256,1272.2390309209302,7
678,50.0,53.0,56.0,18,3.9273204954313883,1.8954509419222048,1.0,1.0,1.0,1.0,1.0,632.8231674718085,2.8232787804252517,1.2379129481556093,1.0,1.0,1.0,1.07048940948868,1.0,655.1241265597018,386.52323467022404,1271.8926952823613,7
679,50.0,53.0,56.0,19,3.1133188177772557,1.2019889804163781,1.0,1.0,1.0,1.0,1.0,729.1438477253739,3.113302689004906,1.2019851844620224,1.0,1.0,1.0000028292456287,1.0,1.0,719.2983445576496,436.520941858584,1225.5582459362886,7
680,51.0,54.0,57.0,0,5.03416538409809,1.776828353145385,1.0777949729348095,1.4054452738152612,1.0,1.0,1.0,1069.781538281789,4.976585272810521,1.527289789874918,1.2156885881015267,1.4836515953471063,1.076617874321319,1.0,1.0,1167.735626516843,688.9640196449375,2267.103825327358,7
681,51.0,54.0,57.0,1,5.468381380479546,1.0,1.0,1.0156063404280424,1.0,1.737274597159611,1.0,1227.7159193267041,5.324952316558552,1.0,1.2235089712994058,1.2984118782330198,1.0,1.4641007968591857,1.0,1375.5010922235454,805.456658171532,2434.563209116818,7
682,51.0,54.0,57.0,2,2.1782262981798666,1.280815640367419,1.3043888671390909,1.0,1.7380707939061644,1.0,1.0,1097.333348903096,1.6433075910664687,1.0,1.9531158023500415,1.0,2.093510041013123,1.0,1.0,1105.422697635579,676.9586927464921,2082.8222406082805,7
683,51.0,54.0,57.0,3,4.669361475915451,1.0,1.0,1.0816301943318747,1.0,1.0,1.0,1260.8923498516203,4.585428561606082,1.0,1.2220883513839327,1.0577967397483081,1.0,1.0,1.0,1343.2296657604327,835.0263163121115,2552.5668872735914,7
684,51.0,54.0,57.0,4,3.228428166948531,1.850586616702881,1.0905654448630888,1.0,1.0,1.0,1.0,1155.9395783945522,3.0020571814939987,1.3157523955448265,1.1033964871762207,1.0,1.0,1.0,1.0,1223.4644948435184,751.0423649059292,2268.218211527188,7
685,51.0,54.0,57.0,5,4.259335603059659,1.322516485006793,1.4782030407157587,1.0,1.0,1.0,1.0,959.8210205925179,3.2057101735495346,1.0,1.487134162365267,1.0,1.4465514813080542,1.0,1.0,1048.479474036428,687.9418074966869,1778.257968971222,7
686,51.0,54.0,57.0,6,4.451842835027849,1.205554832325899,1.5705149286751512,1.0,1.0,1.0,1.0,1111.0796534267363,4.047700719176677,1.0137623305664065,1.0382035456385466,1.0,1.099985548277521,1.0,1.0,1101.3526981128314,671.7490797251833,2029.5548386311252,7
687,51.0,54.0,57.0,7,5.499432825314198,1.477761828006479,1.0,1.0,1.0,1.0,1.0,1267.8229648524116,5.325360862209746,1.2074864144960669,1.3739010875306679,1.0,1.1086970324037722,1.0769324272140344,1.0,1383.3611566846666,781.5990535268367,2571.9285094686506,7
688,51.0,54.0,57.0,8,5.12021355496534,1.7962465795738245,1.0,1.0,1.0,1.0,1.0,1327.3628674082543,5.077208405871814,1.6189375305194957,1.0,1.2290992652441273,1.0,1.0,1.0,1460.9874817054401,843.7202706848916,2776.344480458832,7
689,51.0,54.0,57.0,9,5.14706034830601,1.3195782781972356,1.26805087319591,1.1400578479880763,1.0911365858671607,1.0,1.0,1242.0461321577825,5.059347417335559,1.222924499965904,1.1869808985174746,1.0976985120168934,1.1735133537777307,1.0,1.0,1310.868442106691,773.4123808429475,2544.989458329358,7
690,51.0,54.0,57.0,10,3.844374498887849,1.2950387538013037,1.3465867435811085,1.0,1.3553272111078833,1.751179323791892,1.0,1281.546094978075,3.56053114550942,1.1114815151227344,1.7790448146486768,1.0,2.051973013038133,1.51293577255651,1.0,1370.459223690525,757.1787210890152,2491.571005292913,7
691,51.0,54.0,57.0,11,3.7381695051147767,1.5048697048677413,1.5613222523489863,1.0,1.0,1.0,1.0,1123.4203766320727,3.469042323353732,1.2199408833394587,1.3706636211241923,1.0,1.343591734990732,1.0,1.0,1203.1603150299254,728.7729931365311,2223.3658205441766,7
692,51.0,54.0,57.0,12,3.368447981761679,1.1553086793806497,1.0,1.0,1.0,1.7861053819979555,1.0,1034.268148233856,2.9164621820458514,1.0,1.0000235336486767,1.0,1.4084455639741462,1.284238240223606,1.0,1046.7437039032864,642.1217995919707,1896.7666553642678,7
693,51.0,54.0,57.0,13,5.2458836387852505,1.9960797748174708,1.2058974968995164,1.0,1.0,1.0,1.0,1238.047671018595,5.123446756126528,1.5146833981073462,1.2962472750586556,1.0,1.4759675417132743,1.0,1.0,1439.5542936657066,849.3370332627669,2794.8269897962846,7
694,51.0,54.0,57.0,14,4.022298276596135,1.2959703744616147,1.0,1.0795855798805878,1.0920742296619599,1.1010953486217399,1.0,1334.3213192951928,3.9668406853771976,1.0,1.0,1.1515307544686368,1.1833122716671105,1.0,1.0,1250.2475870997494,783.4619534569767,2187.1454252359918,7
695,51.0,54.0,57.0,15,2.2497470555698285,1.6692717901534486,1.1199685319995827,1.228416063102045,1.0,1.0,1.0,1018.497644279822,2.1752542100759094,1.0607528822263166,1.2977774031360267,1.4838459393098846,1.0,1.0,1.0,1095.99095871397,648.4704224372384,2082.7341007099776,7
696,51.0,54.0,57.0,16,4.258607344327043,1.1039489197091226,1.3513743444934887,1.0,1.0,1.0,1.0,1043.7889282966582,3.2975012710477016,1.0,1.282746590401003,1.0,1.0000009134897476,1.0,1.0,1123.5133606551508,693.4262361021847,2173.4183014232112,7
697,51.0,54.0,57.0,17,3.6745700385839974,1.2370228550434557,1.365236879756375,1.0,1.0,1.0,1.0,1082.0486738651048,3.2967040896672604,1.1087565991356028,1.1675866256721261,1.0,1.0,1.0,1.0,1185.014091403839,753.8342932978935,2088.1633035429163,7
698,51.0,54.0,57.0,18,3.8537437234076997,1.1611725499552328,1.5549989389959078,1.8632316605046786,1.2723369449582236,1.0,1.0,1646.1532212139819,3.8537256703511167,1.1611638154939332,1.555020577190034,1.8632275670045033,1.2724630697963282,1.0000310643193842,1.0,1512.712651283694,911.4093723984256,2313.577637626773,7
699,51.0,54.0,57.0,19,4.14147300639209,1.6231380395627122,1.567185683660646,1.0,1.0,1.0,1.0,1190.7522824737418,3.846584604598994,1.2331424646029567,1.6290025031898616,1.0,1.0000000499803976,1.0,1.0,1261.1565244839117,771.4229734941457,2396.601613354203,7
700,52.0,55.0,58.0,0,2.309743725001976,1.0,1.0,1.1947789792748846,1.0,1.0,1.0,954.4773730364919,2.3096820293453013,1.0,1.0000386228680713,1.1948234701496063,1.0,1.0,1.000024030645794,906.0976144400361,557.2500328806221,1414.5577757738872,7
701,52.0,55.0,58.0,1,1.680274712911452,1.0,1.0,1.4001139228251471,1.0,1.0,1.0,1141.8043295444663,1.0415366052287507,1.0,1.0,1.8970398385055613,1.0,1.0,1.0,1226.9506272550734,723.9008700804933,2382.066965649487,7
702,52.0,55.0,58.0,2,1.5064808088947357,1.1572868852889076,1.6260916264479712,2.572323162614148,1.0,1.0,1.0,1587.782367178915,1.5064576365823206,1.1573070791295346,1.6260632972955593,2.572317321770677,1.0,1.0,1.0,1480.5871409700587,799.5170561238317,2630.8894581852587,7
703,52.0,55.0,58.0,3,1.1112618230310165,1.2752432714830961,1.5378468704100103,1.0,1.0,1.0,1.0,1350.674276789878,1.0901762591057726,1.199541417987501,1.509788574651274,1.0,1.0234509379445567,1.0,1.0,1495.1945916632822,900.8547414771276,2276.367621595414,7
704,52.0,55.0,58.0,4,2.604688822964955,1.0,1.2363461767151156,1.2792066528478283,1.0,1.0,1.3263151095364594,2141.7399604848697,2.604687285471205,1.0,1.236342605461031,1.27920245201922,1.0,1.0,1.326320845692831,2075.9370947505445,1172.9044585340575,3859.5574062872834,7
705,52.0,55.0,58.0,5,1.1498204752748518,1.2284531745744358,1.0,1.7465876113196759,1.67966767009665,1.0,2.0050029039389763,1115.9632495060418,1.0,1.8813313203836224,1.0,1.6603316644588473,1.0,1.0,2.1424566405310874,1059.025203360843,611.5870549408869,2012.4873175405255,7
706,52.0,55.0,58.0,6,2.6769435247020783,1.651624588774907,1.2746860260708406,1.0,1.0,1.0,1.0,1496.338337299075,1.92189805763928,1.4360488062131265,1.0961747220982099,1.2933799465581595,1.0,1.0,1.0,1560.9190354431662,920.9422309114682,3030.4509307770527,7
707,52.0,55.0,58.0,7,1.9270940519687139,1.8320519310517933,1.0,1.7918943494306925,2.292089777536881,1.0,1.0,1267.4558496715413,1.473742993803455,1.5943792301117365,1.0430950684656761,1.391605015427128,1.3746911573465999,1.0,1.0,1155.883423570035,681.9712199063205,2244.0933304609694,7
708,52.0,55.0,58.0,8,2.1698552890322933,1.8525757897513837,1.5990773005741616,1.0,2.6066544776468294,1.0,1.0,1546.416197378142,2.1698109311131906,1.8525763389648846,1.5990314363738225,1.0,2.606595617237612,1.0,1.0000336727417174,1383.7308777560038,660.7314941284918,2174.2019251236698,7
709,52.0,55.0,58.0,9,2.512308293117863,1.0,2.023101199871431,2.0564209529103104,1.0,1.0,3.273505415387162,1301.741349556643,2.3154458887295037,1.0,1.6483625747244293,2.036179816918519,1.0,1.0,3.5013798896297157,1361.7746044575476,837.4913817413917,2125.939661343533,7
710,52.0,55.0,58.0,10,3.043116572363064,1.0754216068273175,1.1309055562897807,2.990416890433432,1.0,1.0,1.0,1444.8234709927328,3.043072364147478,1.075465077448765,1.1309800512928985,2.9904147438140543,1.0,1.0,1.0,1358.2852950475851,784.4097578899805,2581.1774084413883,7
711,52.0,55.0,58.0,11,2.1748720092950733,1.4286985188515102,2.040666733977775,1.3463115295702013,1.0,1.0,1.0,1422.7059354519702,2.174840480269417,1.4287154890247669,2.040667887458564,1.3463690481766235,1.0,1.0,1.0,1335.156533716613,804.4318115642594,2042.0192139708124,7
712,52.0,55.0,58.0,12,3.0668336144109873,1.1780200365177276,1.570215869156679,1.0,2.32842018951579,1.0,1.0,1326.4090036305688,2.6411698808922623,1.63494482633856,2.3243828327723257,1.4179311826925403,1.778030230033311,1.0,1.2286236351089768,1250.7476662694446,612.8663564720277,2016.6969849720576,7
713,52.0,55.0,58.0,13,1.015104517449422,1.4110284234180879,1.0,1.2104991378895822,1.0,1.0,1.0,1192.204778986666,1.0022370766963304,1.0609274063426306,1.0,1.5512416651373222,1.0,1.0,1.0,1261.4523983689205,744.2569150376632,2449.0505323888915,7
714,52.0,55.0,58.0,14,1.8000466933303554,1.0,1.249161715750323,2.2478157239817933,1.027326918234305,1.0,1.0,1014.3635744390532,1.0903418156006195,1.0,1.0,1.562374795233864,1.0,1.0,1.5045263979657313,867.6437380130676,501.06425870254657,1648.8011931664996,7
715,52.0,55.0,58.0,15,1.1415212905526015,1.0,1.5011707768373252,2.4284896738407475,1.9143834468324668,1.0,1.0022617588645284,1417.2167364277957,1.1415396150877835,1.0,1.5011742937914598,2.428480812809555,1.9143577835165122,1.0,1.002268936034661,1353.7813105183045,731.0419076798843,2405.5652517671406,7
716,52.0,55.0,58.0,16,2.000392501694268,1.0,1.247906351364901,2.682303508722231,1.435612662833688,1.0,1.0170542468581625,1499.9227646519203,2.0003304223048213,1.0000232871778318,1.2479205595849274,2.682308491518894,1.4355768364692953,1.0,1.01712501339896,1335.6917307446427,771.3619745050311,2538.242394738778,7
717,52.0,55.0,58.0,17,3.0244813654412335,1.0,1.2568423228684835,2.02444427602188,2.0169397435534546,1.065883836116259,1.0,1688.111620665417,3.024446148249796,1.0,1.256829396589565,2.0244458322527126,2.0169037403598553,1.065896660468015,1.0000441093637311,1499.6917578291627,831.7521210729433,2541.4648143895497,7
718,52.0,55.0,58.0,18,1.826886826250852,1.0,1.21125577703902,2.2465173212670067,1.0,1.0,1.5218700075620446,1384.6745651667097,1.3335434695208332,1.0,1.0971504463762791,2.2474272641987625,1.0,1.0,1.7518434218720795,1306.2859899167936,787.0373089248682,1986.4322925471793,7
719,52.0,55.0,58.0,19,1.2906842949618191,1.0,1.0,1.127603713146672,1.1211019836464173,1.0,1.0,1212.6267953067659,1.290669333421743,1.0,1.0000141608951114,1.1276180110185912,1.1210957515469397,1.0000093697854044,1.0000429522834913,1141.6744717704605,840.393165253727,1751.2017869768008,7
720,53.0,56.0,59.0,0,2.2976750925199423,1.6507541225728204,2.1438227421300495,1.336285389813324,1.6524174496754551,3.2953232020937975,1.0,2669.4959250693096,2.2976921354019093,1.650723193848793,2.1437737861777078,1.3362811034409139,1.652386445978373,3.29534010194429,1.0,2369.517462111485,1041.7011090914236,3993.8583705682518,7
721,53.0,56.0,59.0,1,3.034079039720736,1.502305137615712,2.091616992190225,1.0,1.2489024915186815,3.5367866175082927,1.0,2952.862811466772,3.034078435694392,1.5023094464842863,2.091596468626749,1.0,1.2488978069785306,3.5367973507774972,1.0,2797.8344283006904,1510.830591282373,4971.536561057381,7
722,53.0,56.0,59.0,2,1.9058383364775868,2.1709802079931872,2.26564758580945,1.1531278166012462,2.2239999825067502,3.1099420947354672,1.0,2890.0185032366053,2.4587726071260865,1.6107665616028086,2.054275482586134,1.0,1.9120092504038344,3.3068572435463226,1.0,2504.6603137646675,1360.2575811428005,4347.56582454429,7
723,53.0,56.0,59.0,3,1.970148704639367,1.272030259366172,2.386854036372739,1.0,2.5639240496364355,2.6226478106855384,1.0,1952.70956274582,1.9701456309723366,1.2720189450714634,2.386796499125775,1.0,2.5639005827641266,2.6226872651013093,1.0,1806.6907514778322,821.3052988943087,2720.0073391535166,7
724,53.0,56.0,59.0,4,1.8996103254684857,1.7545624364788823,1.221451767304388,1.8480376865551384,1.0,3.8674882812343,1.0,2149.3099211231784,1.899618268764681,1.7545484098693598,1.22146021112767,1.8480319017776792,1.0,3.8674846141458086,1.0,2066.4639576590594,1167.5521360773685,3841.945063160572,7
725,53.0,56.0,59.0,5,2.7189592861247154,1.9987137289293972,1.4782492910978813,1.1385925857139465,2.280871037228646,2.5636993367103886,1.0,2434.6060058253,2.7189840854065808,1.9986830852194666,1.478237926215819,1.1385880897473195,2.2808465292138878,2.5637583750720334,1.0,2257.5348173557045,1247.2879865890268,4104.323716553636,7
726,53.0,56.0,59.0,6,2.4394390763819933,2.069622332333997,2.1598045610912147,1.1520652072459434,1.0,2.3841976014277804,1.0,2518.9444991849737,2.439448583869731,2.069612057199942,2.159782799868115,1.1520615795456046,1.0,2.3842098492811883,1.0,2376.480246868435,1313.0053363948105,4320.573115487196,7
727,53.0,56.0,59.0,7,2.4247653657536596,2.0485614847219047,2.495721136177921,1.0,1.1818884725979255,2.7436250016747463,1.0,2703.816408143542,2.4247945651134923,2.048527808259226,2.4956986860451664,1.0,1.181882353114204,2.743636814959386,1.0000151310451424,2479.7622911697013,1370.0686658712598,4508.345609918248,7
728,53.0,56.0,59.0,8,1.0,1.651066443830387,1.927575016202575,1.7978414329464842,1.0840434348050054,2.722673527095668,1.0,2148.9161582461074,1.0,1.1154558997324386,1.7435235883118707,1.5010452986081413,1.0,2.8063723110959584,1.0,1839.724948766825,1132.0171104709743,3367.258411897456,7
729,53.0,56.0,59.0,9,2.0681763498863224,2.1994108616882597,1.9764315680298126,1.4497636160141485,2.2197021428003447,2.6810336695751755,1.6198113164813266,2823.5265102115923,2.068229802082332,2.1993767018602357,1.9764109050627197,1.4497456979194654,2.2196782534804758,2.681072088915583,1.6197942182192202,2538.8889919564713,1244.0556060586712,3983.6267364269534,7
730,53.0,56.0,59.0,10,3.278290924756498,1.2148452581526776,1.5488548996440545,2.0007957600887645,1.0187748410432342,1.9736098060397418,1.0,2329.9531504217034,3.2782785870631543,1.2148352804276599,1.5488294317483604,2.0007642537225068,1.018773946142991,1.9736870238328437,1.0000366418735238,2103.1621856489082,1135.7075802504105,3737.157422191522,7
731,53.0,56.0,59.0,11,2.439854899278151,1.3848667930513032,2.5877478519875132,1.6314609899469625,1.6260044831716698,3.10666406927356,2.6013346185300805,3555.3592426031455,2.439865811671269,1.384881401378005,2.58772950618498,1.6314496879936615,1.6259959118218905,3.106691026967021,2.6013238519376998,3153.5185878231687,1466.3861433377735,4825.287736624297,7
732,53.0,56.0,59.0,12,1.6936728696776653,1.934022513136852,2.4208846935783632,1.0,1.115279066729677,3.534878097010577,1.0,2666.8837844491004,1.693699875917455,1.934006404745641,2.4208708437855675,1.0,1.115275952161181,3.5348705407043663,1.0000065283890593,2488.0782205577516,1405.7641946151298,4625.80525578483,7
733,53.0,56.0,59.0,13,3.86230315969351,1.5190113084379362,1.9211685380491597,1.3363755963946475,1.2132578375951018,2.196500510273145,2.070883564324789,3005.01694454022,3.767653707914604,1.9827037804302987,1.9271002636337062,1.4162293639375263,1.1120931322757617,2.875429814846207,2.143671363755446,3032.1185147699334,1637.3439979757645,5387.841360860421,7
734,53.0,56.0,59.0,14,2.2753495789830267,1.865578728345017,1.6284410946609302,1.495657888169265,1.0,1.7180078375900318,1.0,2046.7900021706594,2.145954749959706,1.563350248583083,1.532124477342624,1.3624126822474156,1.0,1.835081115450028,1.0,1979.44896241601,1146.3628671358924,3761.5874673604244,7
735,53.0,56.0,59.0,15,3.16601805023335,2.153861896593043,1.380720594870885,1.665934101490762,2.419537629445635,1.3331660326345354,1.0,2275.0987081286094,3.166020328427777,2.153841106564698,1.38071408920782,1.6659393846206907,2.419496549518087,1.3333191555220698,1.0000410102783284,2019.7316798120928,1040.1618151032278,3422.7546907242972,7
736,53.0,56.0,59.0,16,2.483215531290318,2.5739168151504495,1.0,1.0490216762265931,1.0,2.4914915075049007,1.0,2410.0792238860195,2.48326547324018,2.573912861448014,1.0000457699015681,1.049044560618149,1.0,2.491517644092785,1.0,2183.962255962202,1720.2902693117658,3416.6876182164233,7
737,53.0,56.0,59.0,17,1.697323106217709,1.8399196797569888,1.8147179493268755,2.4436177402976673,1.0,2.4046745625646078,1.3776216603520437,2916.1967630983804,1.6974274105232956,1.839870882732921,1.8147030670979247,2.4435827950533535,1.0,2.404675802494072,1.3776460753896627,2494.6235895039404,1349.3038650946464,4330.144172934884,7
738,53.0,56.0,59.0,18,2.2351223850381414,1.5412180930797754,1.8151996077788515,1.181577752697599,2.166676224802631,2.189740286099203,1.0,2795.3075628462416,2.2351463025264295,1.541197589690601,1.8151790013939448,1.1815708558505564,2.1666462384101597,2.189781939050858,1.0,2528.2035947198397,1375.6822788201594,4144.1861834673955,7
739,53.0,56.0,59.0,19,1.7999839778821516,2.09687260929902,1.8546933455611665,1.4108124208305293,1.4725887688612702,2.1589585422010584,1.0,2434.9419696033565,1.8000068451354028,2.096848894530624,1.8546995550965932,1.410795932569462,1.4725698129353115,2.1590131395796464,1.000001740765048,2219.416573329407,1203.0829762022909,3852.4424216755215,7
740,54.0,57.0,60.0,0,2.350300921998559,2.200596947608897,1.0,1.0,2.6847018386301937,1.5043520728403499,2.8642294411474354,2208.341421405854,2.3503098898749313,2.2005656984946453,1.0000511002108181,1.0000006914656807,2.684719620741984,1.5043533836524206,2.864216148691198,2084.806491721233,1151.8555866759814,3790.2940245320756,7
741,54.0,57.0,60.0,1,2.2239334505576402,2.728457831739666,1.0,1.0,2.6186428250363556,1.5060478075910817,2.3848299620465285,2632.429619779879,2.2239364671449553,2.728450014419623,1.0,1.0000020405022132,2.6186440170586494,1.506056877369625,2.3848274840209367,2577.371028684636,1456.2146312068194,4791.8173761933795,7
742,54.0,57.0,60.0,2,2.712159548679581,2.355546501643325,1.2998010932661266,2.807657939185093,3.5417438371361483,1.5136685751093142,2.9000249338903066,4284.141764738737,2.89262347011649,1.9164694988084872,1.4848650694733339,2.789356736200785,3.709670461009601,1.745192238481934,2.891739824393072,4028.978134119761,2175.6481924246705,7072.69905386035,7
743,54.0,57.0,60.0,3,2.1946665062074406,2.277021770538598,1.0,1.1827603366275459,3.6109189329576026,1.3776910191533005,2.261750753761025,3292.669281259812,2.194672949626018,2.2770118192255677,1.0,1.1827654316699452,3.6109214084709977,1.3776891723587845,2.261747350974242,3210.59520404752,1773.8538502362546,5837.040447358617,7
744,54.0,57.0,60.0,4,2.6087670337301536,2.4554117759442287,1.0,1.2218392246364471,3.2007059128557116,1.0001833070542703,2.7143397550906463,2547.920436444386,2.608765892902659,2.4554033575545122,1.0000013055942116,1.2218417056542148,3.2007074605652344,1.000191910147641,2.7143409675025127,2493.9429411029464,1440.2520484869517,4739.290928781849,7
745,54.0,57.0,60.0,5,1.8658996176656408,2.2348349126434077,1.0,1.9452830853582617,2.835295510891813,1.0,5.1864739763560666,3395.1447938063284,1.8659393064010756,2.234811408609272,1.0000242799920949,1.945286951735921,2.835302539481117,1.0,5.186469351433465,3155.0074027047012,1822.0167750619653,5995.525285460312,7
746,54.0,57.0,60.0,6,2.6668839400786206,2.372525629276256,1.0,1.0,3.5952764040358263,1.0798649625984686,2.0538489022060964,3288.3081882682873,2.7179709207224296,1.9624258187755208,1.0,1.0,3.5717818423034093,1.4263120990227744,2.0049981824593828,3425.8062882288423,1935.5805528492956,6369.218058521188,7
747,54.0,57.0,60.0,7,2.075536680685948,2.1003677000610437,1.344443989439605,1.5484046613699638,2.8934290957672126,1.0,2.735869168174375,3130.8711298522217,2.0755512326738885,2.1003545332890385,1.344446074670503,1.5484005861500993,2.8934364135255746,1.0000007543637706,2.735859954977219,3014.8456829897527,1514.9599557023507,4985.124640559019,7
748,54.0,57.0,60.0,8,2.8258721933403628,2.02085272470104,1.0,1.9401312268019582,3.0687271341207407,1.3893816997580966,1.6678978712857824,2743.7550981385875,2.825870555294019,2.020829026474579,1.000014045518096,1.9401247095257317,3.0687355537022762,1.3893786733191327,1.6679041391671847,2579.677561180545,1395.6876906618738,4477.78005731841,7
749,54.0,57.0,60.0,9,2.4766405961978837,1.8969507126836336,1.0,1.0,3.2011792697065853,1.0,2.559106762492857,2346.59745193867,2.476641869108516,1.8969488482608776,1.0,1.0,3.2011803254894238,1.0,2.5591056236103893,2335.4166555374277,1431.6315169963013,3653.708011407627,7
750,54.0,57.0,60.0,10,2.4831528721731395,2.01960483738518,1.5247407535910156,1.658780084673119,3.221782689792367,1.4597541645669725,3.432744297215082,3711.4064338352714,2.4831582035588657,2.019593911310216,1.5247397600768882,1.658779124475878,3.2217846566975354,1.4597620824426314,3.4327438607184035,3561.2106713188064,1967.568895903641,6474.478845494887,7
751,54.0,57.0,60.0,11,2.0582603383154163,3.0956153925705094,1.0,1.9493279794388587,3.156286680223457,1.1182315429748713,1.7038378097391778,3126.3392895497445,2.1400979861343497,2.630070591357677,1.0,2.1633404825517473,3.1652248561837113,1.5110866357992367,1.7983017051192292,3340.5178503722245,1929.1490585899596,6348.054594505425,7
752,54.0,57.0,60.0,12,2.5330531970197483,2.3338007913285144,1.1919963338201018,1.3897429667016,4.206615342101483,1.266732431720677,3.034981575991581,3760.026806627677,2.5330738356721927,2.333769364397604,1.192014303763687,1.389745962046097,4.206618277713674,1.266752082961892,3.0349774515596213,3441.8782290614568,1772.5672879666504,5832.806887753507,7
