,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,Netau_MSD,c0,c1,c2,c3,c4,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
429,38.0,40.0,42.0,9,,,,,,,,,,,,,,,5
430,38.0,40.0,42.0,10,,,,,,,,,,,,,,,5
431,38.0,40.0,42.0,11,,,,,,,,,,,,,,,5
432,38.0,40.0,42.0,12,,,,,,,,,,,,,,,5
433,38.0,40.0,42.0,13,,,,,,,,,,,,,,,5
434,38.0,40.0,42.0,14,,,,,,,,,,,,,,,5
435,38.0,40.0,42.0,15,,,,,,,,,,,,,,,5
436,38.0,40.0,42.0,16,,,,,,,,,,,,,,,5
437,38.0,40.0,42.0,17,,,,,,,,,,,,,,,5
438,38.0,40.0,42.0,18,,,,,,,,,,,,,,,5
439,38.0,40.0,42.0,19,,,,,,,,,,,,,,,5
440,39.0,41.0,43.0,0,,,,,,,,,,,,,,,5
441,39.0,41.0,43.0,1,,,,,,,,,,,,,,,5
442,39.0,41.0,43.0,2,,,,,,,,,,,,,,,5
443,39.0,41.0,43.0,3,,,,,,,,,,,,,,,5
444,39.0,41.0,43.0,4,,,,,,,,,,,,,,,5
445,39.0,41.0,43.0,5,,,,,,,,,,,,,,,5
446,39.0,41.0,43.0,6,,,,,,,,,,,,,,,5
447,39.0,41.0,43.0,7,,,,,,,,,,,,,,,5
448,39.0,41.0,43.0,8,,,,,,,,,,,,,,,5
449,39.0,41.0,43.0,9,,,,,,,,,,,,,,,5
450,39.0,41.0,43.0,10,,,,,,,,,,,,,,,5
451,39.0,41.0,43.0,11,,,,,,,,,,,,,,,5
452,39.0,41.0,43.0,12,,,,,,,,,,,,,,,5
453,39.0,41.0,43.0,13,,,,,,,,,,,,,,,5
454,39.0,41.0,43.0,14,,,,,,,,,,,,,,,5
455,39.0,41.0,43.0,15,,,,,,,,,,,,,,,5
456,39.0,41.0,43.0,16,,,,,,,,,,,,,,,5
457,39.0,41.0,43.0,17,,,,,,,,,,,,,,,5
458,39.0,41.0,43.0,18,,,,,,,,,,,,,,,5
459,39.0,41.0,43.0,19,,,,,,,,,,,,,,,5
460,40.0,42.0,44.0,0,,,,,,,,,,,,,,,5
461,40.0,42.0,44.0,1,,,,,,,,,,,,,,,5
462,40.0,42.0,44.0,2,,,,,,,,,,,,,,,5
463,40.0,42.0,44.0,3,,,,,,,,,,,,,,,5
464,40.0,42.0,44.0,4,,,,,,,,,,,,,,,5
465,40.0,42.0,44.0,5,,,,,,,,,,,,,,,5
466,40.0,42.0,44.0,6,,,,,,,,,,,,,,,5
467,40.0,42.0,44.0,7,,,,,,,,,,,,,,,5
468,40.0,42.0,44.0,8,,,,,,,,,,,,,,,5
469,40.0,42.0,44.0,9,,,,,,,,,,,,,,,5
470,40.0,42.0,44.0,10,,,,,,,,,,,,,,,5
471,40.0,42.0,44.0,11,,,,,,,,,,,,,,,5
472,40.0,42.0,44.0,12,,,,,,,,,,,,,,,5
473,40.0,42.0,44.0,13,,,,,,,,,,,,,,,5
474,40.0,42.0,44.0,14,,,,,,,,,,,,,,,5
475,40.0,42.0,44.0,15,,,,,,,,,,,,,,,5
476,40.0,42.0,44.0,16,,,,,,,,,,,,,,,5
477,40.0,42.0,44.0,17,,,,,,,,,,,,,,,5
478,40.0,42.0,44.0,18,,,,,,,,,,,,,,,5
479,40.0,42.0,44.0,19,,,,,,,,,,,,,,,5
480,41.0,43.0,45.0,0,,,,,,,,,,,,,,,5
481,41.0,43.0,45.0,1,,,,,,,,,,,,,,,5
482,41.0,43.0,45.0,2,,,,,,,,,,,,,,,5
483,41.0,43.0,45.0,3,,,,,,,,,,,,,,,5
484,41.0,43.0,45.0,4,,,,,,,,,,,,,,,5
485,41.0,43.0,45.0,5,,,,,,,,,,,,,,,5
486,41.0,43.0,45.0,6,,,,,,,,,,,,,,,5
487,41.0,43.0,45.0,7,,,,,,,,,,,,,,,5
488,41.0,43.0,45.0,8,,,,,,,,,,,,,,,5
489,41.0,43.0,45.0,9,,,,,,,,,,,,,,,5
490,41.0,43.0,45.0,10,,,,,,,,,,,,,,,5
491,41.0,43.0,45.0,11,,,,,,,,,,,,,,,5
492,41.0,43.0,45.0,12,,,,,,,,,,,,,,,5
493,41.0,43.0,45.0,13,,,,,,,,,,,,,,,5
494,41.0,43.0,45.0,14,,,,,,,,,,,,,,,5
495,41.0,43.0,45.0,15,,,,,,,,,,,,,,,5
496,41.0,43.0,45.0,16,,,,,,,,,,,,,,,5
497,41.0,43.0,45.0,17,,,,,,,,,,,,,,,5
498,41.0,43.0,45.0,18,,,,,,,,,,,,,,,5
499,41.0,43.0,45.0,19,,,,,,,,,,,,,,,5
500,42.0,44.0,46.0,0,,,,,,,,,,,,,,,5
501,42.0,44.0,46.0,1,,,,,,,,,,,,,,,5
502,42.0,44.0,46.0,2,,,,,,,,,,,,,,,5
503,42.0,44.0,46.0,3,,,,,,,,,,,,,,,5
504,42.0,44.0,46.0,4,,,,,,,,,,,,,,,5
505,42.0,44.0,46.0,5,,,,,,,,,,,,,,,5
506,42.0,44.0,46.0,6,,,,,,,,,,,,,,,5
507,42.0,44.0,46.0,7,,,,,,,,,,,,,,,5
508,42.0,44.0,46.0,8,,,,,,,,,,,,,,,5
509,42.0,44.0,46.0,9,,,,,,,,,,,,,,,5
510,42.0,44.0,46.0,10,,,,,,,,,,,,,,,5
511,42.0,44.0,46.0,11,,,,,,,,,,,,,,,5
512,42.0,44.0,46.0,12,,,,,,,,,,,,,,,5
513,42.0,44.0,46.0,13,,,,,,,,,,,,,,,5
514,42.0,44.0,46.0,14,,,,,,,,,,,,,,,5
515,42.0,44.0,46.0,15,,,,,,,,,,,,,,,5
516,42.0,44.0,46.0,16,,,,,,,,,,,,,,,5
517,42.0,44.0,46.0,17,,,,,,,,,,,,,,,5
518,42.0,44.0,46.0,18,,,,,,,,,,,,,,,5
519,42.0,44.0,46.0,19,,,,,,,,,,,,,,,5
520,43.0,45.0,47.0,0,,,,,,,,,,,,,,,5
521,43.0,45.0,47.0,1,,,,,,,,,,,,,,,5
522,43.0,45.0,47.0,2,,,,,,,,,,,,,,,5
523,43.0,45.0,47.0,3,,,,,,,,,,,,,,,5
524,43.0,45.0,47.0,4,,,,,,,,,,,,,,,5
525,43.0,45.0,47.0,5,,,,,,,,,,,,,,,5
526,43.0,45.0,47.0,6,,,,,,,,,,,,,,,5
527,43.0,45.0,47.0,7,,,,,,,,,,,,,,,5
528,43.0,45.0,47.0,8,,,,,,,,,,,,,,,5
529,43.0,45.0,47.0,9,,,,,,,,,,,,,,,5
530,43.0,45.0,47.0,10,,,,,,,,,,,,,,,5
531,43.0,45.0,47.0,11,,,,,,,,,,,,,,,5
532,43.0,45.0,47.0,12,,,,,,,,,,,,,,,5
533,43.0,45.0,47.0,13,,,,,,,,,,,,,,,5
534,43.0,45.0,47.0,14,,,,,,,,,,,,,,,5
535,43.0,45.0,47.0,15,,,,,,,,,,,,,,,5
536,43.0,45.0,47.0,16,,,,,,,,,,,,,,,5
537,43.0,45.0,47.0,17,,,,,,,,,,,,,,,5
538,43.0,45.0,47.0,18,,,,,,,,,,,,,,,5
539,43.0,45.0,47.0,19,,,,,,,,,,,,,,,5
540,44.0,46.0,48.0,0,,,,,,,,,,,,,,,5
541,44.0,46.0,48.0,1,,,,,,,,,,,,,,,5
542,44.0,46.0,48.0,2,,,,,,,,,,,,,,,5
543,44.0,46.0,48.0,3,,,,,,,,,,,,,,,5
544,44.0,46.0,48.0,4,,,,,,,,,,,,,,,5
545,44.0,46.0,48.0,5,,,,,,,,,,,,,,,5
546,44.0,46.0,48.0,6,,,,,,,,,,,,,,,5
547,44.0,46.0,48.0,7,,,,,,,,,,,,,,,5
548,44.0,46.0,48.0,8,,,,,,,,,,,,,,,5
549,44.0,46.0,48.0,9,,,,,,,,,,,,,,,5
550,44.0,46.0,48.0,10,,,,,,,,,,,,,,,5
551,44.0,46.0,48.0,11,,,,,,,,,,,,,,,5
552,44.0,46.0,48.0,12,,,,,,,,,,,,,,,5
553,44.0,46.0,48.0,13,,,,,,,,,,,,,,,5
554,44.0,46.0,48.0,14,,,,,,,,,,,,,,,5
555,44.0,46.0,48.0,15,,,,,,,,,,,,,,,5
556,44.0,46.0,48.0,16,,,,,,,,,,,,,,,5
557,44.0,46.0,48.0,17,,,,,,,,,,,,,,,5
558,44.0,46.0,48.0,18,,,,,,,,,,,,,,,5
559,44.0,46.0,48.0,19,,,,,,,,,,,,,,,5
560,45.0,47.0,49.0,0,5.97091216143675,1.0,1.075688573884394,1.0,1.0,10000000.000000006,8.47083864029923,1.0,3.471180647164746,1.0,2.0581748397234616,100000000000.0,102256546460.30627,125759978873.30978,5
561,45.0,47.0,49.0,1,1.0,1.0,1.0,5.590333254654971,1.0,10000000.000000006,1.0,1.0,1.0,6.962194821043968,1.0,944.0964541907483,390.9533935594626,2670.8246613042375,5
562,45.0,47.0,49.0,2,1.0,4.708309158271815,1.0,5.924413741190509,1.0,9495889.911070108,1.0,2.1313597024717654,1.0,2.00909325538493,1.0,181.0634644178307,44.965796830346505,512.2238981851092,5
563,45.0,47.0,49.0,3,1.0,1.0,1.0,1.0,1.0,10000000.000000006,1.0,5.210256671392501,1.0,6.34149018261871,1.0,100000000000.0,708975000000.0,866525000000.0001,5
564,45.0,47.0,49.0,4,3.8837984991437065,1.0,1.0,1.0,1.0,10000000.000000006,3.643445260418661,1.0,1.0,1.519843687593769,1.0,2055.1131039881952,853.181655169454,3989.9054835121246,5
565,45.0,47.0,49.0,5,1.0,1.0,1.0,7.731871122738702,1.0,10000000.000000006,1.0,1.0,1.0,8.350730743264291,1.0,100000000000.0,708975000000.0,866525000000.0001,5
566,45.0,47.0,49.0,6,1.0,1.0,1.0,1.0,1.0,10000000.000000006,1.1098398610637334,1.0,1.0,1.0,1.082445972302499,100000000000.0,708975000000.0,866525000000.0001,5
567,45.0,47.0,49.0,7,2.485837981698565,1.0,1.0,2.860050227936894,1.0,10000000.000000006,2.667382684822914,2.141770158734251,1.028498179794497,2.6374468998889955,1.0,100000000000.0,119615384615.38463,153506469807.43683,5
568,45.0,47.0,49.0,8,1.0,1.0,1.0,3.690647274064439,1.0,10000000.000000006,1.0,1.0,1.0,6.632825846421245,1.0,100000000000.0,708975000000.0,866525000000.0001,5
569,45.0,47.0,49.0,9,1.0,1.0,1.0,1.0,1.0,10000000.000000006,1.0,1.0,1.9648360485396619,1.0,1.0,100000000000.0,708975000000.0,866525000000.0001,5
570,45.0,47.0,49.0,10,1.0,1.0,1.0,1.0,1.0,10000000.000000006,1.3705047877098706,1.0,2.3099713874506986,1.0,1.0,100000000000.0,708975000000.0,866525000000.0001,5
571,45.0,47.0,49.0,11,1.0,1.0,1.0,1.0,1.0,10000000.000000006,1.0,2.008441776353272,1.0,1.0,1.0,100000000000.0,708975000000.0,866525000000.0001,5
572,45.0,47.0,49.0,12,1.0,1.0,1.0,1.0,1.0,10000000.000000006,1.0,1.0,1.0,1.0,1.0,10000000.000000006,70897500.00000004,86652500.00000006,5
573,45.0,47.0,49.0,13,1.0,1.0,1.5931724177098794,1.2444431404279603,4.802250779872855,863.3056369699693,1.0,1.0,2.7197837451715015,1.0,6.3782180843987675,1689.2042218350937,697.9999305763209,3279.510589656765,5
574,45.0,47.0,49.0,14,1.0,1.0,1.0,1.2461805941493096,1.0,111.31488532437957,1.0,1.0,1.0,1.471656151597827,1.0,110.43438408083063,29.385822410713565,289.85727015931013,5
575,45.0,47.0,49.0,15,1.0,1.0,2.5656286077163704,1.268988976234329,1.0,1369071.986195381,1.0,2.9182758815191616,3.3608075228844347,1.0744639347669682,1.0,100000000000.0,708975000000.0,866525000000.0001,5
576,45.0,47.0,49.0,16,1.0,1.0,1.0,1.0,1.0,6682087.42117849,1.0,1.0,1.0,1.0,1.3879118856078276,100000000000.0,708975000000.0,866525000000.0001,5
577,45.0,47.0,49.0,17,1.0,1.0,2.890496446093539,1.0,5.289191615569369,10000000.000000006,1.0,1.0,5.614813397753571,1.0,11.422375034221565,100000000000.0,708975000000.0,866525000000.0001,5
578,45.0,47.0,49.0,18,1.738947997964479,1.0,1.0,1.0,1.0,10000000.000000006,2.0083728805501266,1.0,1.0,1.0,1.0,100000000000.0,708975000000.0,866525000000.0001,5
579,45.0,47.0,49.0,19,1.0,1.0,1.0,1.0,1.0,10000000.000000006,1.0,1.8918704033742224,1.0,1.0,1.0,100000000000.0,708975000000.0,866525000000.0001,5
580,46.0,48.0,50.0,0,2.915001895029453,2.152529883286924,1.0,2.5493266658331435,1.0,307.4488737617929,2.61326089449126,2.9692718996960132,1.0,2.730494558452806,1.0,313.3308928242757,80.81588798538108,595.4291229343366,5
581,46.0,48.0,50.0,1,2.2849191661204924,1.7746636829338733,1.3207034134793216,2.719487918812523,1.0,408.6447709651119,2.1728132266697697,2.149210982835711,1.1175715312460246,2.8244488028884143,1.0,492.94305706301753,121.33982943089663,1156.7730405745478,5
582,46.0,48.0,50.0,2,5.10647236222971,2.456528707863458,1.0,1.9314246772519368,1.0,520.5806081375409,5.101022611778664,2.481723759582907,1.0,1.6359533257374876,1.0,636.6159463855392,247.26107747946105,1314.5167089522777,5
583,46.0,48.0,50.0,3,1.2553038119660704,1.2027125548007052,1.6949881146866557,2.656838882597979,1.0,444.73779636641615,1.4948469390123202,1.5945945109677921,1.4753743023767905,2.52342400876757,1.0,562.3165486784887,234.7194292653108,1091.7111455753738,5
584,46.0,48.0,50.0,4,1.0,1.0,2.3148594445005632,2.1308725604596797,1.0,390.1250284850283,1.0,1.0,2.3148609083953717,2.130848717175196,1.0,360.5283800412664,92.9798458443185,842.2614847167065,5
585,46.0,48.0,50.0,5,1.0,1.0,2.114473383032774,3.318245482819118,1.0,423.6180504557393,1.0,1.0,1.6659641320000291,2.966042943195846,1.0,303.0373001994157,105.0900998027575,588.3326729939938,5
586,46.0,48.0,50.0,6,2.1975348377860784,1.0,1.5423332187156207,1.854686955589792,1.0,213.7690110024803,2.054543812954482,1.0,1.4985510096459238,1.6563541011482403,1.0,223.43692982047946,34.88474795896572,530.2442638669953,5
587,46.0,48.0,50.0,7,3.353135545364774,1.9830405531321937,1.5934258753745927,2.354883160117799,1.0,3147.1149179491417,3.3593701460691507,1.8497042015486758,2.178979376529885,2.0820868609993974,1.0,3876.186551447587,1657.0129065101655,6438.3458619544435,5
588,46.0,48.0,50.0,8,2.3407458591063723,1.0,1.0,2.50822669684874,1.0,467.7283891422017,2.2532845806603192,1.0,1.0,2.206407310196501,1.0,409.05124046515755,117.17399208411227,1094.9423146691984,5
589,46.0,48.0,50.0,9,2.953106375395124,1.0033909108908847,1.0,1.56931600911822,1.0,454.1512370455688,2.949539767377436,1.0759788424481114,1.0,1.4289535517644518,1.0,496.71520602203117,127.37829772295385,1401.407446303212,5
590,46.0,48.0,50.0,10,1.7955208277653794,1.1007381270822705,3.1551342314128847,2.767423444310724,1.0,337.39929996394835,1.7559974763638262,1.1012603271266417,3.4762011173312217,2.8196503454359387,1.0,361.4908322354071,157.2847493258414,701.8174576262626,5
591,46.0,48.0,50.0,11,1.628294284553853,1.3144597764302366,1.5767541165475591,2.7742835774462073,1.0,613.6405471866511,1.8731528032248013,1.285396789598426,1.5187846495527744,2.39832717605725,1.0,717.733379343811,178.20569026739904,1393.4456163927068,5
592,46.0,48.0,50.0,12,1.6584851703619985,1.0,1.0,2.107936743839728,1.0,498.42940193981735,1.5745543746489463,1.0,1.1610563849618236,1.724765751226347,1.0,390.72775065180207,102.0792192198397,758.5795603466397,5
593,46.0,48.0,50.0,13,1.0,3.1993031741761437,1.403111590736533,1.869389913286557,1.0,240.913825315284,1.1719781173440633,3.246508000009631,1.7319914609834992,1.5839197064749977,1.0,262.04429904282813,86.86541577361356,691.050758826505,5
594,46.0,48.0,50.0,14,1.9648335718117433,1.0,1.689750212668738,2.500681948017619,1.0,10000000.000000006,2.6244703897122714,1.0,1.5567082072193796,2.1319040918001004,1.0,100000000000.0,708975047340.7599,823198750000.0001,5
595,46.0,48.0,50.0,15,3.897436532505399,1.0862065834958508,1.0968126215853502,1.9872051741183347,1.0,493.2883449154008,3.8830937720129275,1.2186177300130552,1.1245154373958508,1.5988121984913763,1.0,639.1934015126686,259.6125167062564,1240.9639414837836,5
596,46.0,48.0,50.0,16,1.0,1.0,1.0,2.6194997664996666,4.517234905978325,379.6271569323784,1.0,1.0,1.0,2.619505681308835,4.51721925903971,309.3394244916535,81.70732281628526,671.1674038954486,5
597,46.0,48.0,50.0,17,1.7939584233424064,2.0601428521865786,1.0512500161397866,2.024132011660745,1.0,282.37559603424893,1.7652468456445625,2.0131466182841242,1.0082469343845808,1.7927765223343035,1.0,311.26401440037523,99.47237054633001,599.1183427642167,5
598,46.0,48.0,50.0,18,3.3201615879071236,2.000521644739196,1.46975656650983,2.3853402277527604,1.0,3547.471585609277,3.315609093355936,2.192922448436398,1.3246014116729254,2.274068533402946,1.0,3730.6926076057334,1943.5473603853711,32756.58770891775,5
599,46.0,48.0,50.0,19,1.569812915414497,1.0,1.5486596872287592,2.6347267817793303,7.260245514773377,558.1805267070545,1.5954608803895656,1.0,1.5040422330392524,2.592064625821926,7.261334779057786,473.8978213482503,117.44396764396913,920.050342899616,5
600,47.0,49.0,51.0,0,1.44636775788222,1.8132585466532507,1.2373153007580624,1.0,1.0,267.69213765844705,1.645785665671013,1.7839190926606638,1.3090624304942762,1.0,1.0,335.99657935492655,130.25481173257538,652.3215641065947,5
601,47.0,49.0,51.0,1,1.0,1.9460125752511672,1.0,2.147400506822315,1.0,371.7849517536579,1.0,1.5006283462392853,1.0,1.9042431192980995,1.0,293.25922804543313,37.31841792875045,635.5426552288088,5
602,47.0,49.0,51.0,2,1.0,3.0672737941516024,1.0,1.0,5.462555802915295,4446636.703611409,1.0,2.986287970132531,1.0,1.5087405043590383,5.554178819219894,3075.9019518037326,1698.25278915933,24910.14059391147,5
603,47.0,49.0,51.0,3,1.0,2.5658958768024314,1.0,1.0,1.753496720960567,423.01716399042783,1.2741261210840902,2.1786483587557384,1.0,1.0,1.0,329.3890156873898,127.52910196921798,639.4932898580394,5
604,47.0,49.0,51.0,4,1.0,3.692638259885872,1.0,1.0,1.2061287028762098,1854.9882484588659,1.0,3.717405298337752,1.0,1.0,1.0,882.9495630801698,215.66599093188728,1714.2050705441077,5
605,47.0,49.0,51.0,5,1.0,1.3609276183062697,1.7163359781978411,1.1087289917516567,7.102083939636885,4091.293512799316,1.0,1.435821343879196,2.068398712742333,1.0,7.039352870994413,1230.9242299842945,221.11440694881975,2449.3814068700303,5
606,47.0,49.0,51.0,6,1.0,2.7069576474741983,1.0,1.0,1.0,410.2426310265442,1.0,2.2639481672129658,1.0,1.0,1.0,343.5886486853382,135.28258036404895,667.0612098194408,5
607,47.0,49.0,51.0,7,1.0,1.2809361085889848,1.0,1.2318978869978594,2.8255145947856155,10000000.000000006,1.0,1.602563426236197,1.0,1.7117887670476093,5.8919362922769505,100000000000.0,708975000000.0,866525000000.0001,5
608,47.0,49.0,51.0,8,1.4320504917317625,1.0821249672571704,1.0,1.0,3.224605335134166,443.9505186286096,1.3721567286853644,1.1375374822951159,1.0,1.0,3.0308729706967084,440.87154641459716,107.28697526237539,747.1265458577288,5
609,47.0,49.0,51.0,9,1.0,2.7270367152801933,1.3207198897675634,1.0,3.0660899646719484,599.7948838427315,1.1657502968369993,2.658779436836226,1.468560235033113,1.0,3.0507671590185486,734.6983875613677,411.1485207314576,5977.005085600431,5
610,47.0,49.0,51.0,10,1.0679103537411898,2.8103064027393017,1.0,1.2938899965806172,2.321915923492006,2632120.807599013,1.4302992649828956,2.796040114775126,1.0,1.6639984835763049,1.0,2982.616047355294,765.3204284302615,7415.624744405286,5
611,47.0,49.0,51.0,11,1.0,3.2525424284891225,1.0,1.0,1.0,490.55202552381644,1.4982863556712833,3.184725074619074,1.0,1.0,1.0,405.03394051923414,139.23523628553983,769.6943055572242,5
612,47.0,49.0,51.0,12,1.6431107318582008,4.487633408544186,1.3164465583949523,2.961815475395393,1.0,693.7527752866757,2.144215118415337,4.481733423014992,1.5232601228390914,2.787528746658837,1.0,1020.0455641400251,317.19493792585007,1938.4135095468623,5
613,47.0,49.0,51.0,13,1.0,2.130997215840926,1.0,1.0,2.634421040130262,1278.568414015818,1.0000136080664663,2.1310062122018456,1.0,1.0,2.6344300428764416,947.4660833607568,422.8978422077533,2396.421105843935,5
614,47.0,49.0,51.0,14,1.0,1.079406166590148,1.3792502346809858,1.0,5.31665390052624,3291.9680138279236,1.0,1.0244685075157371,1.4657128767162855,1.0,2.1216410106297827,687.4054913822215,172.55968984780807,1334.5654475852277,5
615,47.0,49.0,51.0,15,1.0,2.5517734225279045,1.6483698828635156,3.403097805620207,6.40811240892415,1867.0920677651732,1.0,2.551810290989048,1.6483919486084568,3.4030883360408133,6.408103735787811,996.1803816625693,172.19312544604603,1982.2712440749667,5
616,47.0,49.0,51.0,16,3.608032654314985,1.6363234032384142,1.0,1.0,8.634743553600114,1052274.0050378877,3.6004253175206555,1.7484650409024127,1.0,1.0,8.68706527513869,100000000000.0,708975000000.0,866525000000.0001,5
617,47.0,49.0,51.0,17,1.0,2.211560883598614,1.0798241606410477,1.0,1.0,351.9885750439441,1.0,1.9777605963448974,1.0395526617522697,1.0,1.0,314.96360179679453,130.9548992285498,611.4870269071955,5
618,47.0,49.0,51.0,18,1.0,2.1284156486180685,1.0,1.0,1.0,376.1177672272195,1.0,1.5586335792734383,1.0,1.0,1.0,291.5499147400747,121.43668617366572,566.0304541299828,5
619,47.0,49.0,51.0,19,1.0,3.7172020764704548,2.391642212120184,1.0,1.0,697.7247132876182,1.0,3.717189473470957,2.391659068956826,1.0,1.0000161967184138,545.8445976233903,136.08556765477667,1037.2796856759878,5
620,48.0,50.0,52.0,0,1.8166341704145168,1.0,1.0,1.0,5.658671115837353,9155483.123338683,1.5933768612906267,1.0,1.0542165765558944,1.0,5.5453221174832255,2370.4535463556394,577.5701236985758,5143.124434839701,5
621,48.0,50.0,52.0,1,1.0,1.4385623244244126,1.0,1.0,1.0,141.1179576869193,1.0,1.5551717957666007,1.0,1.0,1.0,179.3590415711255,105.82183452696404,348.2171478024031,5
622,48.0,50.0,52.0,2,2.2300345648955617,1.7348485042461008,1.0,1.0,6.100759449472716,8397.527686135203,1.8832756977506266,1.5820701325896405,1.0,1.0,4.611701692629333,1509.5610131669846,374.33337961572835,2930.7417447938515,5
623,48.0,50.0,52.0,3,2.554489708518527,1.7887330860676705,1.0,1.0,3.726512931844578,242.13193508241247,2.803875849759478,2.4905252739112975,1.0,1.0,2.999796832346644,398.882751409274,120.75142573067222,995.243486398537,5
624,48.0,50.0,52.0,4,3.268677649939788,1.0,1.5146218648150782,1.0,4.24139014942317,6292741.5967041515,3.260220760894694,1.0,2.67693507941868,1.0,4.136200197722878,4131.113348441359,1855.3195373775475,37376.29576176458,5
625,48.0,50.0,52.0,5,3.2919926950630543,2.040346444374275,1.0,1.0,3.3208024967660923,479.9913578652269,2.7732052217325065,2.3134268244210148,1.0,1.0,2.4238257633110036,514.5768525737584,146.96733971615475,1420.3602401823027,5
626,48.0,50.0,52.0,6,2.856695329731681,1.0,1.5248705612746103,1.5791610586338776,5.167264267962915,10000000.000000006,2.5093716370246906,1.0,1.7902171444044384,1.0,3.666962184036301,833.5942302523592,206.7687208907403,1618.3840119813967,5
627,48.0,50.0,52.0,7,3.3132863935853236,1.0,1.0,1.0,4.823130902250663,447.2375078277914,2.890155321671368,1.051126207445815,1.0,1.0,3.4394097859700317,442.02857500819715,115.57004125544256,858.1776992573674,5
628,48.0,50.0,52.0,8,5.154426166941152,2.7277440816523417,1.0,1.0,5.245600650766168,566.3500148961067,4.523235605453556,2.524892008769946,1.0,1.0,3.3762794218955863,522.8488607898158,161.6323900888756,1410.1328993380052,5
629,48.0,50.0,52.0,9,2.6584636227110847,1.3610612696925641,1.0,1.0,3.0453580665400706,330.5934185016617,2.9152423422920775,1.709707786922528,1.0,1.0,2.3217503631319683,427.8713636082994,126.1338353979266,1066.0725657903736,5
630,48.0,50.0,52.0,10,4.3584773461072555,1.94376030940225,1.0,1.0,5.285407905058817,3766.8439901405277,5.063931619251995,2.6922735667259037,1.0,1.0,5.43235900724655,100000000000.0,517950000000.0,599411094763.0684,5
631,48.0,50.0,52.0,11,2.1665832224805763,1.0,1.0,1.0,3.6921056615294643,10000000.000000006,1.8923060980707966,1.0,1.3932843701212883,1.0,3.598954055741295,1209.2931350408478,526.9727392312617,2049.338430343795,5
632,48.0,50.0,52.0,12,2.277396304959306,1.0,1.0,1.0,7.849709238460444,3469.1491804903662,1.6876760865212546,1.0,1.0,1.0,7.516272068600528,846.1283229868653,253.50921216456237,1399.0948776568073,5
633,48.0,50.0,52.0,13,1.0,1.0,1.0,1.0,3.4741262461257114,190.0087616575885,1.0,1.0,1.0,1.0,1.407676739299688,214.26671745216467,126.41736329677715,415.988759566318,5
634,48.0,50.0,52.0,14,2.8994081423014375,1.0,1.5777850254000552,1.0,6.638046118365856,10000000.000000006,2.899420763880519,1.0,1.5778209782796488,1.0,6.638042433871571,8719.205507866664,61816.987249397665,75554.0955270416,5
635,48.0,50.0,52.0,15,2.5644648528830576,1.0,1.0,1.0,7.220533192875171,2305061.480725952,1.9391563049427547,1.0,1.0,1.0,4.139190207141099,612.8845132533348,152.88807343497183,1733.834573006165,5
636,48.0,50.0,52.0,16,1.9853159484606333,1.5107219017825693,1.0,1.0,5.284394190721047,3677.519612835502,1.8281597682223014,1.5792623641470462,1.0,1.0,4.476903397870333,2441.393463552371,627.4291831726716,5505.342260310598,5
637,48.0,50.0,52.0,17,1.9933741633893283,1.0,1.9892783708756083,1.0,5.12245165220466,6839262.146926564,2.2266657507130168,1.0,3.688120121350184,1.0,5.495366805143847,100000000000.0,708975000000.0,866525000000.0001,5
638,48.0,50.0,52.0,18,4.740592353019313,1.0,1.0,1.0,1.4954512687743453,247.44380412799117,3.860562958780794,1.6916429711735947,1.0,1.0,1.723685500983177,273.4915468047881,88.18423544950562,497.2228260659273,5
639,48.0,50.0,52.0,19,1.4981092381423433,1.6141966772685332,1.0,1.0,6.792741594520732,655.2058110282554,1.1422990205457748,1.5576066811797644,1.0,1.0,5.003496159586853,510.1398429566043,138.24197424825667,969.4292079774704,5
640,49.0,51.0,53.0,0,1.0,1.0,1.0,1.0,1.0,161.39115962669112,1.0,1.0,1.0,1.0,1.0,171.71630094973733,101.31261756034505,333.3791261601097,5
641,49.0,51.0,53.0,1,1.0992236561617674,1.0,1.0,1.0,3.167577238044399,193.88555372437543,1.2944078319312229,1.0,1.0,1.0,3.0517256273811615,227.27537721967607,32.008497032184366,422.5476617923935,5
642,49.0,51.0,53.0,2,1.685925146573203,1.0,1.0,1.0,1.0,142.9994680926947,1.4836264688323162,1.0,1.0,1.0,1.000024520351003,176.2763649605639,25.443347719407427,342.2322760751461,5
643,49.0,51.0,53.0,3,1.0,1.0,1.0,1.0,10.611122742547161,462.90562734454414,1.0,1.0,1.0,1.0,4.7108748185254825,264.33849308668044,109.511464403124,513.2007581593117,5
644,49.0,51.0,53.0,4,1.0414957038547525,1.0,1.0,1.0,7.600122478765489,302.9821063603046,1.0415008535147667,1.0,1.0,1.0,7.600120657676582,296.08826669855523,47.59614051651013,526.1260739028176,5
645,49.0,51.0,53.0,5,1.0,1.0,1.3970123103306265,1.0,6.718302709316231,467.63467018879095,1.0,1.9095459571758546,1.2062030091194005,1.0,1.0,218.17013362546973,67.85567788360989,423.5670585728671,5
