,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
28,45.0,,,,,,,1.0,1.0,3.57930549674643,1.0,1.0,3.7976671742120462,7
29,46.0,,,,,,,1.0,1.0,2.894980248533762,1.0,1.0,2.9685477474895086,7
30,47.0,,,,,,,1.0,1.0,3.955962351626287,1.0,1.0,2.637593939448733,7
31,48.0,1614.5568189786827,648.3018264359049,3134.586166076989,,,,1.758481822810037,1.0,4.170851244006372,1.9943888739526592,1.0,4.331955612602785,7
32,49.0,599.7065384906284,193.04256649987622,1346.481543553214,676.9044709521888,206.56541962625818,2689.8852913111978,1.0,1.0,3.260926715858412,1.0,1.0,2.9673518644248857,7
33,50.0,253.14641905556675,129.31545227143167,477.17736715713386,245.36569740743317,130.29996009753773,799.0577874682809,1.0,1.0,4.161014664245673,1.0,1.0,5.105833988288419,7
34,51.0,299.84000152756033,177.85365239405684,552.4700334475624,317.82645038073383,215.59394801935176,574.0453871064815,1.0,1.0,5.957299576361711,1.0,1.0,6.385579108575705,7
35,52.0,291.7958155328706,161.33391936426887,561.2599315098528,351.591864579829,211.41545043781863,5347.466754545722,1.0,1.0,5.998333846828703,1.1076053713700695,1.0,6.752144915976737,7
36,53.0,662.0547575616108,384.8737180845262,1230.1407232764643,611.2597861877061,453.2264507481163,831.5652109622087,1.3893453886848226,1.0,10.55822599327161,1.0594522649236113,1.0,10.633197398220588,7
37,54.0,1236.8560409716338,755.5065071934544,2267.661018427273,1173.345930434147,987.6924168439874,1498.0330678025566,1.0,1.0,2.7746182288725145,1.0,1.0,2.647445183188717,7
38,55.0,1335.424132230628,777.8858661975057,2260.230476028192,1367.6744209782937,982.9233187027086,1926.266499070629,1.6508117859175269,1.0,5.770824495584733,1.7423292026129202,1.0,6.688571243241043,7
39,56.0,2372.99885448996,1280.1466614919186,4049.091043560944,2592.914141817037,1997.3977714726188,3293.9466510232546,1.0,1.0,2.009237484207115,1.0,1.0,2.18515253847245,7
40,57.0,3084.9265428472268,1755.7554006373407,5408.965764156263,3128.6052097009833,2260.492907898688,4035.187159635983,1.0000010576260447,1.0,2.566325078468578,1.0,1.0,2.5663364584445447,7
41,58.0,3051.4558295513007,1772.018086127561,5487.565978173132,3141.2494120576407,2481.582006780471,3528.983933669868,3.123831462496663,1.0,4.361562962799285,3.1106705131146652,1.0,4.3615647161013,7
42,59.0,3224.7925377628617,1882.3812874126972,5664.749730838862,3270.218232899727,2628.042956521962,3820.56261018473,1.2521902038388846,1.0,2.2456467153617754,1.1923258607477623,1.0,2.245660306225399,7
43,60.0,2608.376368374716,1570.8486387770176,4319.953577975059,2650.4269932317347,2267.181313424457,3296.6175971580537,1.6862779341758536,1.0,3.1441899067257357,1.6268191137559675,1.0,3.2195934947569755,7
44,61.0,2262.6280489400615,1374.5927676308222,4092.269502321562,2400.435644430929,1985.8682913206,3427.638853955579,1.0000136848457064,1.0,2.1515131564314833,1.0,1.0,2.2995993106391706,7
45,62.0,2136.94165015653,1345.585055590052,3707.335132202298,2056.116555086573,1591.5633832736714,2841.0505702580303,1.4034003430400541,1.0,3.1425397003292566,1.5095954184934097,1.0,3.1556860086647283,7
46,63.0,2042.168151314418,1290.7827835242283,3191.209719303238,1992.8703902821685,1786.5231642411748,2625.8284378704593,1.264264574842704,1.0,2.638597147215081,1.3346087623293568,1.0,2.7530129380313424,7
47,64.0,1873.7375840022714,1226.618378743592,3109.3981878041122,1817.1296075748762,1624.3759015955513,2237.0171162115157,1.0,1.0,2.823341002340503,1.0,1.0,2.8233473464430574,7
48,65.0,1981.0285919901025,1230.41297580029,3244.40164859475,1971.6378663834516,1574.314558621521,2481.4320139707343,1.0,1.0,2.3206207418317804,1.0,1.0,2.6002167641161433,7
49,66.0,1914.1840130322785,1082.7099935958704,3497.4036144918796,1955.1702788478851,1381.328853484196,2354.8850278895598,1.5533445792312779,1.0,2.5181855260194577,1.6716515878540599,1.0,2.61513088727733,7
50,67.0,1559.5455316468488,913.8685681915069,2541.9069128405354,1518.4680060974583,1251.386799508271,2065.376644150878,1.0000036851887124,1.0,1.965347950246682,1.0114399470310005,1.0,1.9314267906728122,7
51,68.0,1242.0183772925548,702.6764857136473,1943.0923150003323,1256.016646336724,1050.9637652977208,1693.5812998418103,1.0324883837360361,1.0,2.4042050740665877,1.0332224674027004,1.0,2.510240083242469,7
52,69.0,890.8808691001766,574.236288336881,1318.3218060550919,886.2379038069864,764.510231252763,1168.571096302393,1.0379067479684547,1.0,3.208436805821387,1.5612163021764116,1.0,3.2103502230106766,7
53,70.0,832.2619672985795,536.7348497299323,1440.3453864952248,825.514889802814,695.0193875454704,1005.6011043470997,3.104552274230705,1.0135282473185852,8.057874725042057,3.6064524889169287,1.0134447881518611,8.416382172336608,7
54,71.0,785.0624566489181,449.0672084194486,1462.0740087076992,840.0549850291825,607.9421641640696,1169.211914494712,4.471373441056229,2.3828208132573274,8.167571006761762,4.727868018720332,2.3885577651083256,8.246004183343567,7
55,72.0,,,,,,,1.0362383528886445,1.0,2.8862940138127255,1.461011143923417,1.0,2.886351400630112,7
56,73.0,,,,,,,1.0000002805342854,1.0,2.2344580547528317,1.0,1.0,2.554802802147276,7
57,74.0,,,,,,,2.3908467064610606,1.5225332044526754,3.4003998692705584,2.0223286862513725,1.3566778411873923,3.488856292009316,7
