,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,45.0,,,,,,,1.0,1.0,7.396119715242258,1.0,1.0,7.448288566613374,9,1,0.49056603773584906,,,,,,
1,46.0,,,,,,,1.0,1.0,4.420529738486349,1.2255412161709511,1.0,4.579208611086087,9,1,0.6156351791530945,,,,,,
2,47.0,,,,,,,1.0,1.0,3.178126978111036,1.0,1.0,3.1145632175054123,9,1,0.7078189300411523,,,,,,
3,48.0,,,,,,,2.143659590568843,1.0,6.093886066688854,3.03280173075458,1.0,8.696078380169654,9,1,0.75390625,,,,,,
4,49.0,1261.3369387283317,592.8099733880202,4096.673263515256,869.4015848140177,90.01733353275415,2443.8209916904,1.0,1.0,3.370663676294866,1.0,1.0,3.664213524857479,9,1,0.7035175879396985,1792.9003629067,842.637033601543,5823.128424568113,1235.792252699925,127.95320980727196,3473.71698104564
5,50.0,239.82572144965317,140.43392323222076,459.0822855575868,178.81719462697512,141.8988912553322,242.7583069159469,1.0,1.0,6.516474368936521,1.0,1.0,7.455648468622602,9,1,0.7664376840039254,312.9096160783567,183.22940816086165,598.9818809003597,233.3095023366039,185.140806900363,316.7358703551215
6,51.0,241.6569409104265,142.29342452603936,456.04521702187935,225.69272114128609,147.1036337848805,383.34954549068175,1.0,1.0,8.090790944303372,1.0,1.0,8.43960783690898,9,1,0.7766548762001011,311.15099938954717,183.2131991782901,587.191596933181,290.59589794313933,189.40669568007706,493.5905989109038
7,52.0,293.72773955591003,170.10508617324572,557.3369560384033,286.6220570938417,191.38765103480372,514.9913109539092,1.0,1.0,2.967111902962251,1.0,1.0,3.3147765413073715,9,1,0.6892596454640251,426.1496251650797,246.79391473546542,808.6023310753839,415.84047315127714,277.6713424241706,747.165911051133
8,53.0,364.166204093957,197.2229981017825,668.3321197525016,401.55351029450026,264.3258463600212,806.384286208155,1.3569671055452837,1.0,4.952932395962533,1.0,1.0,3.5894199962329005,9,1,0.5145693243675953,707.7106754109693,383.27779904907703,1298.8184256297839,780.3681472618073,513.6836454152746,1567.1052432035272
9,54.0,762.3282420825931,426.22710663537606,1384.8686330989565,712.3358655526051,586.7707315219113,845.7319181775176,1.0553539801520937,1.0,3.134859833654695,1.0,1.0,3.2059634160151305,9,1,0.5390271493212669,1414.2668751332892,790.7340236425445,2569.200150387151,1321.5213119590828,1088.5736131487295,1568.9968849295396
10,55.0,1382.8735485347186,784.0909549972109,2281.1795405422263,1371.665299758817,1123.1207090728556,1707.0163990518795,1.410860228046229,1.0,4.726568363412103,1.3044668546838083,1.0,5.300731153397062,9,1,0.7322274881516587,1888.5845873192598,1070.8297184751555,3115.3973013230407,1873.2775291204555,1533.8412272774922,2331.265114562761
11,56.0,1378.0587900904538,787.7223883871214,2460.0946298924464,1392.8076850770858,1130.48318401896,1878.9847249578268,1.0,1.0,1.8035541991231248,1.0,1.0,1.3419738046920346,9,1,0.6764807758919293,2037.0997066006862,1164.4416463254581,3636.6068594467447,2058.9020925845093,1671.1238874873206,2777.5877629048878
12,57.0,2411.2285822103668,1430.48624041423,4350.270814014277,2493.138222391909,2081.730981697878,3121.171675326133,1.0,1.0,2.101176675847978,1.0,1.0,2.0777581675975103,9,1,0.8211229946524065,2936.5011063063403,1742.109586176887,5297.952733446237,3036.2542988426376,2535.2243150602617,3801.101291344753
13,58.0,2775.4724012514125,1685.9969854704673,4854.086344425218,2655.975395666919,2207.2535910514844,3422.3178643950923,2.9104354099240783,1.0,4.293150801514354,2.5647469867589927,1.0,4.291406778923406,9,1,0.7913704339298848,3507.172219549105,2130.4776033872477,6133.772676242399,3356.1721310177704,2789.153468989778,4324.5460250519145
14,59.0,2523.949806365329,1505.8639965706354,4100.304192914905,2581.4143603630123,2044.9564461149992,3100.2191643069878,1.1326145412789734,1.0,2.3105206028802496,1.0,1.0,2.292371445836727,9,1,0.7048955314930608,3580.6012289782484,2136.293860993868,5816.896277140422,3662.123314777212,2901.0773295491235,4398.1257162182865
15,60.0,2489.7164891775506,1558.5515122755223,3980.0955174719857,2559.6217412147644,2134.706481650343,3273.6736156965626,1.2898262214404577,1.0,2.752857283982315,1.0737887566690132,1.0,2.769346359109326,9,1,0.9068239258635215,2745.534627140238,1718.692535368864,4389.049962132337,2822.6226373299196,2354.0473743208445,3610.0432755776847
16,61.0,2176.5373638253195,1498.9387293191437,3043.1462689149803,2072.3709553737003,1728.7632117672792,2657.1982348727684,1.0000000104212503,1.0,1.9224663658783725,1.0,1.0,2.2569428781219703,9,1,0.9124056999161777,2385.4929490524632,1642.8423556065582,3335.299493629372,2271.3261826006656,1894.7308329245423,2912.2990300442925
17,62.0,2045.8930642312448,1357.5974589795237,3065.757979553156,2001.432990360146,1599.4764960472403,2824.8795266551524,1.23640270408364,1.0,3.020598082596134,1.37971579137266,1.0,3.180843816531402,9,1,0.8843176288431763,2313.527399547138,1535.1921240736435,3466.8063595697395,2263.251262986048,1808.7126659903884,3194.4172936488103
18,63.0,2007.5013481294463,1378.2951096892143,3060.001992594544,1923.173801021712,1480.4838939021638,2419.0255992720786,1.3332327865084064,1.0,3.099762450502946,1.301605936337765,1.0,3.329079369009864,9,1,0.8271045677614194,2427.143346049705,1666.4097423855449,3699.655535546758,2325.1882240559175,1789.95976035912,2924.6913794941743
19,64.0,1953.184814060616,1348.9191116994273,2907.152045360028,1934.296306391711,1565.8178219864665,2375.2646196623778,1.0,1.0,3.108775607425548,1.0,1.0,3.1305046724251384,9,1,0.9254335260115607,2110.5619789661873,1457.6077846595936,3141.3947773097116,2090.1515365756777,1691.983030628724,2566.6507133141245
20,65.0,1690.8831914296688,1156.1892833321392,2529.1928420006407,1628.2220982702,1375.169391917681,2104.9756480792958,1.0,1.0,2.4611039088470683,1.0,1.0,3.055007339356953,9,1,0.9219622641509434,1834.0047713198355,1254.0527180870042,2743.271541953871,1766.0398495481459,1491.5679799369084,2283.1472934717312
21,66.0,1584.0194329986898,1043.6149347119722,2354.1146022192443,1505.4749100328145,1244.8456225782493,1803.7818450207683,1.4134870622502178,1.0,3.077565969160435,1.474657235288547,1.0,3.2039889696779214,9,1,0.830253807106599,1907.873736248116,1256.9830162524977,2835.415606732643,1813.270709687359,1499.355512643159,2172.5667856999958
22,67.0,1434.962639049149,890.3614060020775,2119.869732228381,1446.7753574081394,1164.2887854234518,1865.6272659769304,1.067160630386488,1.0,2.067803863987315,1.052429172694714,1.0,2.000063521359347,9,1,0.8263783125190375,1736.4476019160913,1077.4259107647697,2565.2533471823717,1750.7421667419542,1408.905301343602,2257.594660597959
23,68.0,1160.795292709648,788.7147506831398,1665.6385221165087,1136.9063940112187,945.4153282551896,1386.8783411039062,1.0,1.0,2.279510566074451,1.0,1.0,2.3606297504311016,9,1,0.855489417989418,1356.8786104190087,921.9456536783202,1947.0007309162436,1328.9543623849731,1105.1163326802061,1621.1519534202598
24,69.0,1012.5999577355178,689.1824571393641,1489.6785177020545,911.091099438828,778.1810905302401,1103.0539936875286,1.0160164232279882,1.0,2.781454251977703,1.098692331999652,1.0,2.8809981851857382,9,1,0.9554455445544554,1059.8196448838062,721.3204991821325,1559.1453915845339,953.577212884162,814.4693279124793,1154.4917446885015
25,70.0,794.3459811375242,484.2457380026416,1357.1769920590757,669.3630925840027,578.3733395006636,826.2091618961542,1.699366393938592,1.0,6.810133821686343,2.714160278438359,1.0,7.178533585989433,9,1,0.9720149253731343,817.215827043595,498.1875538760382,1396.2511856884157,688.6345827735614,595.0251630947326,849.996373850938
26,71.0,,,,,,,5.985142041899498,2.856318743248388,11.934607675224958,6.497226279860402,2.462279680838737,12.156277825991156,9,1,0.9545861965939647,,,,,,
27,72.0,,,,,,,1.0,1.0,3.9721996263694814,1.4159220738574545,1.0,4.911953862751498,9,1,0.9408999328408327,,,,,,
28,73.0,,,,,,,1.1024213773270004,1.0,2.828788211980564,1.5556262928654747,1.0,4.14100986991007,9,1,0.9729043183742591,,,,,,
29,74.0,,,,,,,2.3864552174071845,1.144809167406423,4.240932913022098,1.5891355967651817,1.0,3.3957933519198384,9,1,0.5509964830011723,,,,,,
